milliseconds,paper,gear,position
2751,1,1,0
2761,1,1,0
2771,1,1,0
2781,1,1,0
2791,1,1,0
2801,1,1,0
2811,1,1,0
2821,1,1,0
2831,1,1,0
2841,1,1,0
2851,1,1,0
2861,1,1,0
2871,1,1,0
2881,1,1,0
2891,1,1,0
2902,1,1,0
2911,1,1,0
2921,1,1,0
2931,1,1,0
2941,1,1,0
2951,1,1,0
2961,1,1,0
2971,1,1,0
2981,1,1,0
2991,1,1,0
3001,1,1,0
3011,1,1,0
3021,1,1,0
3031,1,1,0
3041,1,1,0
3051,1,1,0
3061,1,1,0
3072,1,1,0
3081,1,1,0
3091,1,1,0
3101,1,1,0
3111,1,1,0
3121,1,1,0
3131,1,1,0
3141,1,1,0
3151,1,1,0
3161,1,1,0
3171,1,1,0
3181,1,1,0
3191,1,1,0
3201,1,1,0
3211,1,1,0
3221,1,1,0
3231,1,1,0
3241,1,1,0
3251,1,1,0
3261,1,1,0
3271,1,1,0
3281,1,1,0
3291,1,1,0
3301,1,1,0
3311,1,1,0
3321,1,1,0
3331,1,1,0
3341,1,1,0
3351,1,1,0
3361,1,1,0
3371,1,1,0
3381,1,1,0
3391,1,1,0
3401,1,1,0
3411,1,1,0
3421,1,1,0
3431,1,1,0
3441,1,1,0
3451,1,1,0
3461,1,1,41
3471,1,1,184
3481,1,1,387
3491,1,1,617
3501,1,1,831
3511,1,1,1072
3521,1,1,1313
3531,1,1,1543
3542,1,1,1694
3551,1,1,1752
3561,1,1,1781
3571,1,1,1790
3581,1,1,1793
3591,1,1,1800
3601,1,1,1800
3611,1,1,1677
3621,1,1,1501
3631,1,1,1304
3641,1,1,1070
3651,1,1,832
3661,1,1,591
3671,1,1,376
3681,1,1,173
3691,1,1,67
3701,1,1,29
3712,1,1,10
3721,1,1,9
3731,1,1,3
3741,1,1,1
3751,1,1,1
3761,1,1,1
3771,1,1,1
3781,1,1,1
3791,1,1,1
3801,1,1,1
3811,1,1,1
3821,1,1,1
3831,1,1,1
3841,1,1,1
3851,1,1,1
3861,1,1,1
3871,1,1,1
3881,1,1,1
3891,1,1,1
3901,1,1,1
3911,1,1,1
3921,1,1,1
3931,1,1,1
3941,1,1,1
3951,1,1,1
3961,1,1,1
3971,1,1,1
3981,1,1,1
3991,1,1,1
4001,1,1,1
4011,1,1,1
4021,1,1,1
4031,1,1,1
4041,1,1,1
4051,1,1,1
4061,1,1,1
4071,1,1,1
4081,1,1,1
4091,1,1,1
4101,1,1,1
4111,1,1,1
4121,1,1,1
4131,1,1,1
4141,1,1,109
4151,1,1,283
4161,1,1,504
4171,1,1,737
4182,1,1,977
4191,1,1,1194
4201,1,1,1433
4211,1,1,1632
4221,1,1,1734
4231,1,1,1770
4241,1,1,1786
4251,1,1,1793
4261,1,1,1798
4271,1,1,1800
4281,1,1,1800
4291,1,1,1800
4301,1,1,1800
4311,1,1,1800
4321,1,1,1800
4331,1,1,1800
4341,1,1,1800
4352,1,1,1800
4361,1,1,1800
4371,1,1,1800
4381,1,1,1800
4391,1,1,1800
4401,1,1,1800
4411,1,1,1800
4421,1,1,1800
4431,1,1,1800
4441,1,1,1800
4451,1,1,1800
4461,1,1,1800
4471,1,1,1800
4481,1,1,1800
4491,1,1,1800
4501,1,1,1800
4511,1,1,1800
4521,1,1,1800
4531,1,1,1800
4541,1,1,1800
4551,1,1,1800
4561,1,1,1800
4571,1,1,1800
4581,1,1,1800
4591,1,1,1800
4601,1,1,1800
4611,1,1,1752
4621,1,1,1609
4631,1,1,1408
4641,1,1,1179
4651,1,1,966
4661,1,1,725
4671,1,1,485
4681,1,1,256
4691,1,1,104
4701,1,1,47
4711,1,1,18
4721,1,1,9
4731,1,1,8
4741,1,1,0
4751,1,1,1
4761,1,1,1
4771,1,1,1
4781,1,1,1
4791,1,1,1
4801,1,1,1
4811,1,1,1
4822,1,1,1
4831,1,1,1
4841,1,1,1
4851,1,1,1
4861,1,1,1
4871,1,1,1
4881,1,1,1
4891,1,1,1
4901,1,1,1
4911,1,1,1
4921,1,1,1
4931,1,1,1
4941,1,1,1
4951,1,1,1
4961,1,1,1
4971,1,1,1
4981,1,1,1
4992,1,1,1
5001,1,1,1
5011,1,1,1
5021,1,1,1
5031,1,1,1
5041,1,1,1
5051,1,1,1
5061,1,1,1
5071,1,1,1
5081,1,1,1
5091,1,1,1
5101,1,1,1
5111,1,1,1
5121,1,1,1
5131,1,1,1
5141,1,1,1
5151,1,1,118
5161,1,1,297
5171,1,1,496
5181,1,1,729
5191,1,1,968
5201,1,1,1209
5211,1,1,1425
5221,1,1,1627
5231,1,1,1732
5241,1,1,1772
5251,1,1,1787
5261,1,1,1791
5271,1,1,1798
5281,1,1,1800
5291,1,1,1749
5301,1,1,1607
5311,1,1,1406
5321,1,1,1177
5331,1,1,941
5341,1,1,723
5351,1,1,484
5361,1,1,254
5371,1,1,104
5381,1,1,46
5391,1,1,18
5401,1,1,9
5411,1,1,8
5421,1,1,1
5431,1,1,1
5441,1,1,55
5451,1,1,198
5462,1,1,404
5471,1,1,610
5481,1,1,848
5491,1,1,1088
5501,1,1,1329
5511,1,1,1535
5521,1,1,1691
5531,1,1,1755
5541,1,1,1783
5551,1,1,1790
5561,1,1,1792
5571,1,1,1800
5581,1,1,1799
5591,1,1,1799
5601,1,1,1799
5611,1,1,1799
5621,1,1,1799
5632,1,1,1799
5641,1,1,1799
5651,1,1,1799
5661,1,1,1799
5671,1,1,1799
5681,1,1,1799
5691,1,1,1799
5701,1,1,1799
5711,1,1,1800
5721,1,1,1799
5731,1,1,1799
5741,1,1,1799
5751,1,1,1799
5761,1,1,1799
5771,1,1,1799
5781,1,1,1799
5791,1,1,1799
5801,1,1,1799
5811,1,1,1799
5821,1,1,1799
5831,1,1,1799
5841,1,1,1799
5851,1,1,1799
5861,1,1,1799
5871,1,1,1799
5881,1,1,1799
5891,1,1,1799
5901,1,1,1799
5911,1,1,1799
5921,1,1,1799
5931,1,1,1799
5941,1,1,1799
5951,1,1,1799
5961,1,1,1799
5971,1,1,1799
5981,1,1,1799
5991,1,1,1799
6001,1,1,1799
6011,1,1,1799
6021,1,1,1799
6031,1,1,1799
6041,1,1,1799
6051,1,1,1740
6061,1,1,1612
6071,1,1,1412
6081,1,1,1184
6091,1,1,947
6102,1,1,705
6111,1,1,489
6121,1,1,260
6131,1,1,106
6141,1,1,44
6151,1,1,19
6161,1,1,8
6171,1,1,7
6181,1,1,-1
6191,1,1,0
6201,1,1,117
6211,1,1,292
6221,1,1,511
6231,1,1,721
6241,1,1,959
6251,1,1,1201
6261,1,1,1442
6272,1,1,1683
6281,1,1,1901
6291,1,1,2142
6301,1,1,2384
6311,1,1,2625
6321,1,1,2842
6331,1,1,3085
6341,1,1,3326
6351,1,1,3567
6361,1,1,3785
6371,1,1,4027
6381,1,1,4269
6391,1,1,4511
6401,1,1,4727
6411,1,1,4971
6421,1,1,5212
6431,1,1,5453
6441,1,1,5694
6451,1,1,5912
6461,1,1,6152
6471,1,1,6394
6481,1,1,6635
6491,1,1,6853
6501,1,1,7095
6511,1,1,7337
6521,1,1,7577
6531,1,1,7797
6541,1,1,8038
6551,1,1,8278
6561,1,1,8520
6571,1,1,8738
6581,1,1,8979
6591,1,1,9221
6601,1,1,9462
6611,1,1,9705
6621,1,1,9921
6631,1,1,10163
6641,1,1,10404
6651,1,1,10647
6661,1,1,10864
6671,1,1,11106
6681,1,1,11347
6691,1,1,11588
6701,1,1,11806
6711,1,1,12048
6721,1,1,12289
6731,1,1,12530
6742,1,1,12773
6751,1,1,12989
6761,1,1,13230
6771,1,1,13471
6781,1,1,13715
6791,1,1,13932
6801,1,1,14173
6811,1,1,14414
6821,1,1,14657
6831,1,1,14874
6841,1,1,15116
6851,1,1,15357
6861,1,1,15600
6871,1,1,15816
6881,1,1,16057
6891,1,1,16299
6901,1,1,16541
6912,1,1,16782
6921,1,1,16999
6931,1,1,17240
6941,1,1,17483
6951,1,1,17724
6961,1,1,17941
6971,1,1,18182
6981,1,1,18425
6991,1,1,18667
7001,1,1,18884
7011,1,1,19126
7021,1,1,19369
7031,1,1,19610
7041,1,1,19826
7051,1,1,20067
7061,1,1,20310
7071,1,1,20551
7081,1,1,20792
7091,1,1,21009
7101,1,1,21251
7111,1,1,21493
7121,1,1,21734
7131,1,1,21952
7141,1,1,22195
7151,1,1,22436
7161,1,1,22677
7171,1,1,22893
7181,1,1,23137
7191,1,1,23378
7201,1,1,23620
7211,1,1,23837
7221,1,1,24079
7231,1,1,24320
7241,1,1,24561
7251,1,1,24802
7261,1,1,25019
7271,1,1,25261
7281,1,1,25503
7291,1,1,25744
7301,1,1,25961
7311,1,1,26204
7321,1,1,26445
7331,1,1,26686
7341,1,1,26904
7351,1,1,27147
7361,1,1,27389
7371,1,1,27630
7382,1,1,27872
7391,1,1,28090
7401,1,1,28331
7411,1,1,28572
7421,1,1,28812
7431,1,1,29031
7441,1,1,29272
7451,1,1,29513
7461,1,1,29753
7471,1,1,29972
7481,1,1,30213
7491,1,1,30455
7501,1,1,30697
7511,1,1,30914
7521,1,1,31156
7531,1,1,31397
7541,1,1,31639
7552,1,1,31883
7561,1,1,32100
7571,1,1,32341
7581,1,1,32582
7591,1,1,32825
7601,1,1,33041
7611,1,1,33282
7621,1,1,33524
7631,1,1,33766
7641,1,1,33983
7651,1,1,34224
7661,1,1,34464
7671,1,1,34708
7681,1,1,34925
7691,1,1,35166
7701,1,1,35408
7711,1,1,35650
7721,1,1,35892
7731,1,1,36109
7741,1,1,36351
7751,1,1,36593
7761,1,1,36834
7771,1,1,37050
7781,1,1,37292
7791,1,1,37534
7801,1,1,37776
7811,1,1,37993
7821,1,1,38233
7831,1,1,38475
7841,1,1,38717
7851,1,1,38935
7861,1,1,39176
7871,1,1,39418
7881,1,1,39660
7891,1,1,39902
7901,1,1,40119
7911,1,1,40362
7921,1,1,40604
7931,1,1,40845
7941,1,1,41061
7951,1,1,41302
7961,1,1,41545
7971,1,1,41786
7981,1,1,42003
7991,1,1,42241
8001,1,1,42421
8011,1,1,42505
8022,1,1,42537
8031,1,1,42550
8041,1,1,42553
8051,1,1,42560
8061,1,1,42559
8071,1,1,42559
8081,1,1,42559
8091,1,1,42559
8101,1,1,42559
8111,1,1,42559
8121,1,1,42559
8131,1,1,42559
8141,1,1,42559
8151,1,1,42559
8161,1,1,42559
8171,1,1,42559
8181,1,1,42559
8192,1,1,42559
8201,1,1,42559
8211,1,1,42559
8221,1,1,42559
8231,1,1,42559
8241,1,1,42559
8251,1,1,42559
8261,1,1,42559
8271,1,1,42559
8281,1,1,42559
8291,1,1,42559
8301,1,1,42559
8311,1,1,42559
8321,1,1,42559
8331,1,1,42559
8341,1,1,42559
8351,1,1,42559
8361,1,1,42559
8371,1,1,42559
8381,1,1,42559
8391,1,1,42559
8401,1,1,42559
8411,1,1,42559
8421,1,1,42559
8431,1,1,42559
8441,1,1,42559
8451,1,1,42559
8461,1,1,42559
8471,1,1,42559
8481,1,1,42559
8491,1,1,42559
8501,1,1,42559
8511,1,1,42559
8521,1,1,42559
8531,1,1,42559
8541,1,1,42559
8551,1,1,42559
8561,1,1,42559
8571,1,1,42559
8581,1,1,42559
8591,1,1,42559
8601,1,1,42559
8611,1,1,42559
8621,1,1,42559
8631,1,1,42559
8641,1,1,42559
8651,1,1,42559
8662,1,1,42559
8671,1,1,42559
8681,1,1,42559
8691,1,1,42559
8701,1,1,42559
8711,1,1,42559
8721,1,1,42559
8731,1,1,42559
8741,1,1,42559
8751,1,1,42559
8761,1,1,42559
8771,1,1,42559
8781,1,1,42559
8791,1,1,42559
8801,1,1,42559
8811,1,1,42559
8821,1,1,42559
8832,1,1,42559
8841,1,1,42559
8851,1,1,42559
8861,1,1,42559
8871,1,1,42559
8881,1,1,42559
8891,1,1,42559
8901,1,1,42559
8911,1,1,42559
8921,1,1,42559
8931,1,1,42559
8941,1,1,42559
8951,1,1,42559
8961,1,1,42559
8971,1,1,42559
8981,1,1,42559
8991,1,1,42559
9001,1,1,42559
9011,1,1,42559
9021,1,1,42559
9031,1,1,42559
9041,1,1,42559
9051,1,1,42559
9061,1,1,42559
9071,1,1,42449
9081,1,1,42278
9091,1,1,42082
9101,1,1,41850
9111,1,1,41613
9121,1,1,41372
9131,1,1,41156
9141,1,1,40947
9151,1,1,40834
9161,1,1,40792
9171,1,1,40771
9181,1,1,40770
9191,1,1,40764
9201,1,1,40760
9211,1,1,40761
9221,1,1,40761
9231,1,1,40761
9241,1,1,40761
9251,1,1,40761
9261,1,1,40761
9271,1,1,40761
9281,1,1,40761
9291,1,1,40761
9302,1,1,40761
9311,1,1,40761
9321,1,1,40761
9331,1,1,40761
9341,1,1,40761
9351,1,1,40761
9361,1,1,40761
9371,1,1,40761
9381,1,1,40761
9391,1,1,40761
9401,1,1,40761
9411,1,1,40761
9421,1,1,40761
9431,1,1,40761
9441,1,1,40761
9451,1,1,40761
9461,1,1,40761
9472,1,1,40761
9481,1,1,40761
9491,1,1,40761
9501,1,1,40761
9511,1,1,40761
9521,1,1,40761
9531,1,1,40761
9541,1,1,40761
9551,1,1,40761
9561,1,1,40761
9571,1,1,40761
9581,1,1,40761
9591,1,1,40761
9601,1,1,40761
9611,1,1,40761
9621,1,1,40761
9631,1,1,40761
9641,1,1,40819
9651,1,1,41080
9661,1,1,41521
9671,1,1,42012
9681,1,1,42520
9691,1,1,42977
9701,1,1,43493
9711,1,1,44008
9721,1,1,44528
9731,1,1,44992
9741,1,1,45510
9751,1,1,46021
9761,1,1,46540
9771,1,1,47001
9781,1,1,47518
9791,1,1,48032
9801,1,1,48552
9811,1,1,49067
9821,1,1,49534
9831,1,1,50045
9841,1,1,50561
9851,1,1,51078
9861,1,1,51541
9871,1,1,52057
9881,1,1,52574
9891,1,1,53092
9901,1,1,53556
9911,1,1,54072
9921,1,1,54586
9931,1,1,55103
9942,1,1,55617
9951,1,1,56082
9961,1,1,56598
9971,1,1,57117
9981,1,1,57632
9991,1,1,58098
10001,1,1,58612
10011,1,1,59128
10021,1,1,59642
10031,1,1,60106
10041,1,1,60621
10051,1,1,61138
10061,1,1,61654
10071,1,1,62120
10081,1,1,62634
10091,1,1,63150
10101,1,1,63668
10112,1,1,64182
10121,1,1,64648
10131,1,1,65163
10141,1,1,65681
10151,1,1,66194
10161,1,1,66660
10171,1,1,67174
10181,1,1,67691
10191,1,1,68206
10201,1,1,68671
10211,1,1,69185
10221,1,1,69704
10231,1,1,70221
10241,1,1,70686
10251,1,1,71200
10261,1,1,71716
10271,1,1,72231
10281,1,1,72746
10291,1,1,73209
10301,1,1,73726
10311,1,1,74244
10321,1,1,74757
10331,1,1,75224
10341,1,1,75738
10351,1,1,76254
10361,1,1,76768
10371,1,1,77236
10381,1,1,77749
10391,1,1,78269
10401,1,1,78782
10411,1,1,79248
10421,1,1,79762
10431,1,1,80278
10441,1,1,80792
10451,1,1,81310
10461,1,1,81774
10471,1,1,82293
10481,1,1,82809
10491,1,1,83325
10501,1,1,83789
10511,1,1,84302
10521,1,1,84820
10531,1,1,85336
10541,1,1,85800
10551,1,1,86314
10561,1,1,86834
10571,1,1,87345
10582,1,1,87862
10591,1,1,88325
10601,1,1,88845
10611,1,1,89356
10621,1,1,89876
10631,1,1,90339
10641,1,1,90859
10651,1,1,91373
10661,1,1,91889
10671,1,1,92352
10681,1,1,92865
10691,1,1,93384
10701,1,1,93898
10711,1,1,94364
10721,1,1,94881
10731,1,1,95398
10741,1,1,95910
10752,1,1,96428
10761,1,1,96889
10771,1,1,97408
10781,1,1,97920
10791,1,1,98441
10801,1,1,98894
10811,1,1,99287
10821,1,1,99463
10831,1,1,99522
10841,1,1,99545
10851,1,1,99552
10861,1,1,99556
10871,1,1,99560
10881,1,1,99559
10891,1,1,99559
10901,1,1,99559
10911,1,1,99559
10921,1,1,99559
10931,1,1,99559
10941,1,1,99559
10951,1,1,99559
10961,1,1,99559
10971,1,1,99559
10981,1,1,99559
10991,1,1,99559
11001,1,1,99559
11011,1,1,99559
11021,1,1,99559
11031,1,1,99559
11041,1,1,99559
11051,1,1,99559
11061,1,1,99559
11071,1,1,99559
11081,1,1,99559
11091,1,1,99446
11101,1,1,99291
11111,1,1,99075
11121,1,1,98842
11131,1,1,98602
11141,1,1,98388
11151,1,1,98147
11161,1,1,97941
11171,1,1,97831
11181,1,1,97792
11191,1,1,97772
11201,1,1,97769
11211,1,1,97764
11222,1,1,97761
11231,1,1,97761
11241,1,1,97761
11251,1,1,97761
11261,1,1,97761
11271,1,1,97761
11281,1,1,97761
11291,1,1,97761
11301,1,1,97761
11311,1,1,97761
11321,1,1,97761
11331,1,1,97761
11341,1,1,97761
11351,1,1,97761
11361,1,1,97761
11371,1,1,97761
11381,1,1,97761
11392,1,1,97761
11401,1,1,97761
11411,1,1,97761
11421,1,1,97761
11431,1,1,97761
11441,1,1,97761
11451,1,1,97761
11461,1,1,97870
11471,1,1,98040
11481,1,1,98237
11491,1,1,98469
11501,1,1,98708
11511,1,1,98949
11521,1,1,99167
11531,1,1,99408
11541,1,1,99648
11551,1,1,99889
11561,1,1,100133
11571,1,1,100350
11581,1,1,100590
11591,1,1,100832
11601,1,1,101074
11611,1,1,101292
11621,1,1,101533
11631,1,1,101775
11641,1,1,102016
11651,1,1,102235
11661,1,1,102476
11671,1,1,102719
11681,1,1,102961
11691,1,1,103178
11701,1,1,103420
11711,1,1,103660
11721,1,1,103902
11731,1,1,104142
11741,1,1,104359
11751,1,1,104601
11761,1,1,104843
11771,1,1,105084
11781,1,1,105302
11791,1,1,105544
11801,1,1,105786
11811,1,1,106026
11821,1,1,106244
11831,1,1,106486
11841,1,1,106729
11851,1,1,106970
11862,1,1,107212
11871,1,1,107429
11881,1,1,107671
11891,1,1,107912
11901,1,1,108153
11911,1,1,108370
11921,1,1,108612
11931,1,1,108854
11941,1,1,109094
11951,1,1,109312
11961,1,1,109554
11971,1,1,109796
11981,1,1,110006
11991,1,1,110114
12001,1,1,110164
12011,1,1,110185
12021,1,1,110192
12032,1,1,110196
12041,1,1,110199
12051,1,1,110199
12061,1,1,110084
12071,1,1,109910
12081,1,1,109715
12091,1,1,109483
12101,1,1,109244
12111,1,1,109004
12121,1,1,108788
12131,1,1,108582
12141,1,1,108472
12151,1,1,108431
12161,1,1,108413
12171,1,1,108410
12181,1,1,108402
12191,1,1,108401
12201,1,1,108401
12211,1,1,108401
12221,1,1,108401
12231,1,1,108401
12241,1,1,108401
12251,1,1,108401
12261,1,1,108401
12271,1,1,108401
12281,1,1,108401
12291,1,1,108401
12301,1,1,108401
12311,1,1,108401
12321,1,1,108401
12331,1,1,108401
12341,1,1,108401
12351,1,1,108401
12361,1,1,108401
12371,1,1,108401
12381,1,1,108401
12391,1,1,108401
12401,1,1,108401
12411,1,1,108401
12421,1,1,108401
12431,1,1,108401
12441,1,1,108401
12451,1,1,108401
12461,1,1,108401
12471,1,1,108401
12481,1,1,108401
12491,1,1,108401
12502,1,1,108401
12511,1,1,108401
12521,1,1,108401
12531,1,1,108401
12541,1,1,108401
12551,1,1,108401
12561,1,1,108401
12571,1,1,108401
12581,1,1,108401
12591,1,1,108401
12601,1,1,108401
12611,1,1,108401
12621,1,1,108401
12631,1,1,108401
12641,1,1,108401
12651,1,1,108401
12661,1,1,108401
12672,1,1,108401
12681,1,1,108401
12691,1,1,108401
12701,1,1,108401
12711,1,1,108401
12721,1,1,108401
12731,1,1,108401
12741,1,1,108401
12751,1,1,108401
12761,1,1,108401
12771,1,1,108401
12781,1,1,108401
12791,1,1,108401
12801,1,1,108401
12811,1,1,108401
12821,1,1,108401
12831,1,1,108401
12841,1,1,108401
12851,1,1,108401
12861,1,1,108401
12871,1,1,108401
12881,1,1,108401
12891,1,1,108401
12901,1,1,108401
12911,1,1,108401
12921,1,1,108401
12931,1,1,108401
12941,1,1,108401
12951,1,1,108401
12961,1,1,108401
12971,1,1,108401
12981,1,1,108401
12991,1,1,108401
13001,1,1,108401
13011,1,1,108401
13021,1,1,108401
13031,1,1,108401
13041,1,1,108401
13051,1,1,108401
13061,1,1,108401
13071,1,1,108401
13081,1,1,108401
13091,1,1,108401
13101,1,1,108401
13111,1,1,108401
13121,1,1,108401
13131,1,1,108401
13142,1,1,108401
13151,1,1,108401
13161,1,1,108401
13171,1,1,108401
13181,1,1,108401
13191,1,1,108401
13201,1,1,108401
13211,1,1,108401
13221,1,1,108401
13231,1,1,108401
13241,1,1,108401
13251,1,1,108401
13261,1,1,108401
13271,1,1,108401
13281,1,1,108401
13291,1,1,108401
13301,1,1,108401
13312,1,1,108401
13321,1,1,108401
13331,1,1,108401
13341,1,1,108401
13351,1,1,108401
13361,1,1,108401
13371,1,1,108401
13381,1,1,108401
13391,1,1,108401
13401,1,1,108401
13411,1,1,108401
13421,1,1,108401
13431,1,1,108401
13441,1,1,108401
13451,1,1,108401
13461,1,1,108401
13471,1,1,108501
13481,1,1,108674
13491,1,1,108870
13501,1,1,109103
13511,1,1,109341
13521,1,1,109583
13531,1,1,109801
13541,1,1,110042
13551,1,1,110282
13561,1,1,110525
13571,1,1,110742
13581,1,1,110985
13591,1,1,111226
13601,1,1,111469
13611,1,1,111687
13621,1,1,111927
13631,1,1,112168
13641,1,1,112410
13651,1,1,112651
13661,1,1,112869
13671,1,1,113110
13681,1,1,113352
13691,1,1,113594
13701,1,1,113811
13711,1,1,114052
13721,1,1,114293
13731,1,1,114535
13741,1,1,114753
13751,1,1,114994
13761,1,1,115237
13771,1,1,115480
13782,1,1,115722
13791,1,1,115939
13801,1,1,116179
13811,1,1,116421
13821,1,1,116662
13831,1,1,116879
13841,1,1,117121
13851,1,1,117364
13861,1,1,117605
13871,1,1,117821
13881,1,1,118062
13891,1,1,118304
13901,1,1,118546
13911,1,1,118763
13921,1,1,119003
13931,1,1,119247
13941,1,1,119489
13952,1,1,119731
13961,1,1,119948
13971,1,1,120191
13981,1,1,120432
13991,1,1,120672
14001,1,1,120889
14011,1,1,121132
14021,1,1,121373
14031,1,1,121614
14041,1,1,121831
14051,1,1,122074
14061,1,1,122315
14071,1,1,122556
14081,1,1,122773
14091,1,1,123016
14101,1,1,123257
14111,1,1,123498
14121,1,1,123740
14131,1,1,123959
14141,1,1,124201
14151,1,1,124441
14161,1,1,124682
14171,1,1,124899
14181,1,1,125141
14191,1,1,125383
14201,1,1,125625
14211,1,1,125842
14221,1,1,126084
14231,1,1,126325
14241,1,1,126566
14251,1,1,126784
14261,1,1,127025
14271,1,1,127267
14281,1,1,127509
14291,1,1,127751
14301,1,1,127968
14311,1,1,128211
14321,1,1,128453
14331,1,1,128693
14341,1,1,128910
14351,1,1,129152
14361,1,1,129393
14371,1,1,129634
14381,1,1,129853
14391,1,1,130094
14401,1,1,130334
14411,1,1,130576
14422,1,1,130819
14431,1,1,131036
14441,1,1,131277
14451,1,1,131519
14461,1,1,131761
14471,1,1,131978
14481,1,1,132220
14491,1,1,132462
14501,1,1,132704
14511,1,1,132921
14521,1,1,133162
14531,1,1,133403
14541,1,1,133646
14551,1,1,133863
