milliseconds,paper,gear,position
2751,1,1,0
2761,1,1,0
2771,1,1,0
2781,1,1,0
2791,1,1,0
2801,1,1,0
2811,1,1,0
2821,1,1,0
2831,1,1,0
2841,1,1,0
2851,1,1,0
2861,1,1,0
2871,1,1,0
2881,1,1,0
2891,1,1,0
2902,1,1,0
2911,1,1,0
2921,1,1,0
2931,1,1,0
2941,1,1,0
2951,1,1,0
2961,1,1,0
2971,1,1,0
2981,1,1,0
2991,1,1,0
3001,1,1,0
3011,1,1,0
3021,1,1,0
3031,1,1,0
3041,1,1,0
3051,1,1,0
3061,1,1,0
3072,1,1,0
3081,1,1,0
3091,1,1,0
3101,1,1,0
3111,1,1,0
3121,1,1,0
3131,1,1,0
3141,1,1,0
3151,1,1,0
3161,1,1,0
3171,1,1,0
3181,1,1,0
3191,1,1,0
3201,1,1,0
3211,1,1,0
3221,1,1,0
3231,1,1,0
3241,1,1,0
3251,1,1,0
3261,1,1,0
3271,1,1,0
3281,1,1,0
3291,1,1,0
3301,1,1,0
3311,1,1,0
3321,1,1,0
3331,1,1,0
3341,1,1,0
3351,1,1,0
3361,1,1,0
3371,1,1,0
3381,1,1,0
3391,1,1,0
3401,1,1,0
3411,1,1,0
3421,1,1,0
3431,1,1,0
3441,1,1,0
3451,1,1,0
3461,1,1,0
3471,1,1,0
3481,1,1,0
3491,1,1,0
3501,1,1,0
3511,1,1,0
3521,1,1,0
3531,1,1,0
3542,1,1,0
3551,1,1,0
3561,1,1,0
3571,1,1,0
3581,1,1,0
3591,1,1,0
3601,1,1,0
3611,1,1,0
3621,1,1,0
3631,1,1,0
3641,1,1,0
3651,1,1,0
3661,1,1,0
3671,1,1,0
3681,1,1,0
3691,1,1,0
3701,1,1,0
3712,1,1,0
3721,1,1,0
3731,1,1,0
3741,1,1,0
3751,1,1,0
3761,1,1,0
3771,1,1,0
3781,1,1,0
3791,1,1,0
3801,1,1,0
3811,1,1,0
3821,1,1,1
3831,1,1,85
3841,1,1,242
3851,1,1,459
3861,1,1,693
3871,1,1,931
3881,1,1,1172
3891,1,1,1389
3901,1,1,1602
3911,1,1,1722
3921,1,1,1767
3931,1,1,1785
3941,1,1,1791
3951,1,1,1797
3961,1,1,1799
3971,1,1,1799
3981,1,1,1799
3991,1,1,1799
4001,1,1,1799
4011,1,1,1800
4021,1,1,1799
4031,1,1,1799
4041,1,1,1799
4051,1,1,1799
4061,1,1,1799
4071,1,1,1799
4081,1,1,1800
4091,1,1,1799
4101,1,1,1799
4111,1,1,1799
4121,1,1,1799
4131,1,1,1799
4141,1,1,1799
4151,1,1,1799
4161,1,1,1799
4171,1,1,1799
4182,1,1,1801
4191,1,1,1833
4201,1,1,1905
4211,1,1,2032
4221,1,1,2174
4231,1,1,2305
4241,1,1,2453
4251,1,1,2599
4261,1,1,2746
4271,1,1,2880
4281,1,1,3026
4291,1,1,3173
4301,1,1,3321
4311,1,1,3454
4321,1,1,3601
4331,1,1,3748
4341,1,1,3896
4352,1,1,4043
4361,1,1,4176
4371,1,1,4317
4381,1,1,4417
4391,1,1,4463
4401,1,1,4479
4411,1,1,4489
4421,1,1,4494
4431,1,1,4500
4441,1,1,4500
4451,1,1,4405
4461,1,1,4242
4471,1,1,4027
4481,1,1,3819
4491,1,1,3580
4501,1,1,3341
4511,1,1,3099
4521,1,1,2890
4531,1,1,2782
4541,1,1,2734
4551,1,1,2713
4561,1,1,2709
4571,1,1,2704
4581,1,1,2700
4591,1,1,2701
4601,1,1,2701
4611,1,1,2700
4621,1,1,2701
4631,1,1,2701
4641,1,1,2700
4651,1,1,2701
4661,1,1,2701
4671,1,1,2701
4681,1,1,2701
4691,1,1,2701
4701,1,1,2701
4711,1,1,2701
4721,1,1,2701
4731,1,1,2701
4741,1,1,2701
4751,1,1,2701
4761,1,1,2701
4771,1,1,2701
4781,1,1,2701
4791,1,1,2701
4801,1,1,2701
4811,1,1,2701
4822,1,1,2701
4831,1,1,2701
4841,1,1,2701
4851,1,1,2701
4861,1,1,2701
4871,1,1,2701
4881,1,1,2701
4891,1,1,2701
4901,1,1,2701
4911,1,1,2701
4921,1,1,2701
4931,1,1,2701
4941,1,1,2701
4951,1,1,2701
4961,1,1,2701
4971,1,1,2701
4981,1,1,2701
4992,1,1,2701
5001,1,1,2701
5011,1,1,2700
5021,1,1,2701
5031,1,1,2700
5041,1,1,2701
5051,1,1,2701
5061,1,1,2701
5071,1,1,2701
5081,1,1,2701
5091,1,1,2701
5101,1,1,2701
5111,1,1,2701
5121,1,1,2701
5131,1,1,2701
5141,1,1,2701
5151,1,1,2701
5161,1,1,2701
5171,1,1,2701
5181,1,1,2701
5191,1,1,2701
5201,1,1,2701
5211,1,1,2701
5221,1,1,2701
5231,1,1,2701
5241,1,1,2701
5251,1,1,2701
5261,1,1,2701
5271,1,1,2701
5281,1,1,2701
5291,1,1,2701
5301,1,1,2701
5311,1,1,2701
5321,1,1,2701
5331,1,1,2701
5341,1,1,2701
5351,1,1,2701
5361,1,1,2701
5371,1,1,2701
5381,1,1,2701
5391,1,1,2701
5401,1,1,2701
5411,1,1,2701
5421,1,1,2701
5431,1,1,2701
5441,1,1,2701
5451,1,1,2701
5462,1,1,2701
5471,1,1,2701
5481,1,1,2701
5491,1,1,2701
5501,1,1,2701
5511,1,1,2701
5521,1,1,2701
5531,1,1,2701
5541,1,1,2701
5551,1,1,2701
5561,1,1,2701
5571,1,1,2701
5581,1,1,2701
5591,1,1,2701
5601,1,1,2701
5611,1,1,2701
5621,1,1,2701
5632,1,1,2701
5641,1,1,2701
5651,1,1,2701
5661,1,1,2701
5671,1,1,2701
5681,1,1,2701
5691,1,1,2701
5701,1,1,2701
5711,1,1,2701
5721,1,1,2701
5731,1,1,2701
5741,1,1,2701
5751,1,1,2701
5761,1,1,2701
5771,1,1,2701
5781,1,1,2701
5791,1,1,2701
5801,1,1,2701
5811,1,1,2701
5821,1,1,2701
5831,1,1,2701
5841,1,1,2701
5851,1,1,2701
5861,1,1,2701
5871,1,1,2701
5881,1,1,2701
5891,1,1,2701
5901,1,1,2701
5911,1,1,2701
5921,1,1,2701
5931,1,1,2701
5941,1,1,2701
5951,1,1,2701
5961,1,1,2701
5971,1,1,2701
5981,1,1,2701
5991,1,1,2701
6001,1,1,2701
6011,1,1,2701
6021,1,1,2701
6031,1,1,2701
6041,1,1,2701
6051,1,1,2701
6061,1,1,2701
6071,1,1,2701
6081,1,1,2701
6091,1,1,2701
6102,1,1,2701
6111,1,1,2701
6121,1,1,2701
6131,1,1,2701
6141,1,1,2701
6151,1,1,2701
6161,1,1,2701
6171,1,1,2701
6181,1,1,2701
6191,1,1,2701
6201,1,1,2701
6211,1,1,2701
6221,1,1,2701
6231,1,1,2701
6241,1,1,2701
6251,1,1,2701
6261,1,1,2701
6272,1,1,2701
6281,1,1,2701
6291,1,1,2701
6301,1,1,2701
6311,1,1,2701
6321,1,1,2701
6331,1,1,2701
6341,1,1,2701
6351,1,1,2701
6361,1,1,2701
6371,1,1,2701
6381,1,1,2701
6391,1,1,2701
6401,1,1,2701
6411,1,1,2701
6421,1,1,2701
6431,1,1,2701
6441,1,1,2701
6451,1,1,2701
6461,1,1,2701
6471,1,1,2701
6481,1,1,2701
6491,1,1,2701
6501,1,1,2701
6511,1,1,2701
6521,1,1,2701
6531,1,1,2701
6541,1,1,2701
6551,1,1,2701
6561,1,1,2701
6571,1,1,2701
6581,1,1,2701
6591,1,1,2701
6601,1,1,2701
6611,1,1,2701
6621,1,1,2701
6631,1,1,2701
6641,1,1,2701
6651,1,1,2701
6661,1,1,2701
6671,1,1,2701
6681,1,1,2701
6691,1,1,2701
6701,1,1,2701
6711,1,1,2701
6721,1,1,2701
6731,1,1,2701
6742,1,1,2701
6751,1,1,2701
6761,1,1,2701
6771,1,1,2701
6781,1,1,2701
6791,1,1,2701
6801,1,1,2701
6811,1,1,2701
6821,1,1,2701
6831,1,1,2701
6841,1,1,2701
6851,1,1,2701
6861,1,1,2701
6871,1,1,2701
6881,1,1,2701
6891,1,1,2701
6901,1,1,2701
6912,1,1,2701
6921,1,1,2701
6931,1,1,2701
6941,1,1,2701
6951,1,1,2701
6961,1,1,2701
6971,1,1,2701
6981,1,1,2701
6991,1,1,2701
7001,1,1,2701
7011,1,1,2701
7021,1,1,2701
7031,1,1,2701
7041,1,1,2701
7051,1,1,2701
7061,1,1,2701
7071,1,1,2701
7081,1,1,2701
7091,1,1,2701
7101,1,1,2701
7111,1,1,2701
7121,1,1,2701
7131,1,1,2701
7141,1,1,2701
7151,1,1,2701
7161,1,1,2701
7171,1,1,2701
7181,1,1,2701
7191,1,1,2701
7201,1,1,2701
7211,1,1,2701
7221,1,1,2701
7231,1,1,2701
7241,1,1,2701
7251,1,1,2701
7261,1,1,2701
7271,1,1,2700
7281,1,1,2701
7291,1,1,2700
7301,1,1,2628
7311,1,1,2459
7321,1,1,2240
7331,1,1,2007
7341,1,1,1793
7351,1,1,1553
7361,1,1,1312
7371,1,1,1098
7382,1,1,978
7391,1,1,936
7401,1,1,915
7411,1,1,908
7421,1,1,903
7431,1,1,900
7441,1,1,900
7451,1,1,900
7461,1,1,900
7471,1,1,900
7481,1,1,900
7491,1,1,900
7501,1,1,900
7511,1,1,900
7521,1,1,900
7531,1,1,900
7541,1,1,900
7552,1,1,900
7561,1,1,900
7571,1,1,900
7581,1,1,900
7591,1,1,900
7601,1,1,900
7611,1,1,900
7621,1,1,900
7631,1,1,900
7641,1,1,900
7651,1,1,900
7661,1,1,900
7671,1,1,900
7681,1,1,900
7691,1,1,900
7701,1,1,900
7711,1,1,900
7721,1,1,900
7731,1,1,900
7741,1,1,900
7751,1,1,900
7761,1,1,900
7771,1,1,900
7781,1,1,900
7791,1,1,900
7801,1,1,900
7811,1,1,900
7821,1,1,900
7831,1,1,900
7841,1,1,900
7851,1,1,900
7861,1,1,900
7871,1,1,900
7881,1,1,900
7891,1,1,900
7901,1,1,900
7911,1,1,900
7921,1,1,900
7931,1,1,900
7941,1,1,900
7951,1,1,900
7961,1,1,900
7971,1,1,900
7981,1,1,900
7991,1,1,900
8001,1,1,900
8011,1,1,900
8022,1,1,900
8031,1,1,900
8041,1,1,900
8051,1,1,900
8061,1,1,900
8071,1,1,900
8081,1,1,900
8091,1,1,900
8101,1,1,900
8111,1,1,900
8121,1,1,900
8131,1,1,900
8141,1,1,900
8151,1,1,900
8161,1,1,900
8171,1,1,900
8181,1,1,900
8192,1,1,900
8201,1,1,900
8211,1,1,900
8221,1,1,900
8231,1,1,900
8241,1,1,900
8251,1,1,900
8261,1,1,900
8271,1,1,900
8281,1,1,900
8291,1,1,900
8301,1,1,900
8311,1,1,900
8321,1,1,900
8331,1,1,900
8341,1,1,900
8351,1,1,900
8361,1,1,900
8371,1,1,900
8381,1,1,900
8391,1,1,900
8401,1,1,900
8411,1,1,900
8421,1,1,900
8431,1,1,900
8441,1,1,900
8451,1,1,900
8461,1,1,900
8471,1,1,900
8481,1,1,900
8491,1,1,900
8501,1,1,900
8511,1,1,900
8521,1,1,900
8531,1,1,900
8541,1,1,900
8551,1,1,900
8561,1,1,900
8571,1,1,900
8581,1,1,900
8591,1,1,900
8601,1,1,900
8611,1,1,900
8621,1,1,900
8631,1,1,900
8641,1,1,900
8651,1,1,900
8662,1,1,900
8671,1,1,900
8681,1,1,900
8691,1,1,900
8701,1,1,900
8711,1,1,900
8721,1,1,900
8731,1,1,900
8741,1,1,900
8751,1,1,900
8761,1,1,900
8771,1,1,900
8781,1,1,900
8791,1,1,900
8801,1,1,900
8811,1,1,900
8821,1,1,900
8832,1,1,900
8841,1,1,900
8851,1,1,900
8861,1,1,900
8871,1,1,900
8881,1,1,900
8891,1,1,900
8901,1,1,900
8911,1,1,900
8921,1,1,900
8931,1,1,900
8941,1,1,900
8951,1,1,900
8961,1,1,900
8971,1,1,900
8981,1,1,900
8991,1,1,900
9001,1,1,900
9011,1,1,900
9021,1,1,900
9031,1,1,900
9041,1,1,900
9051,1,1,900
9061,1,1,900
9071,1,1,900
9081,1,1,900
9091,1,1,900
9101,1,1,900
9111,1,1,900
9121,1,1,900
9131,1,1,900
9141,1,1,900
9151,1,1,900
9161,1,1,900
9171,1,1,900
9181,1,1,900
9191,1,1,900
9201,1,1,900
9211,1,1,900
9221,1,1,900
9231,1,1,900
9241,1,1,900
9251,1,1,900
9261,1,1,900
9271,1,1,900
9281,1,1,900
9291,1,1,900
9302,1,1,900
9311,1,1,900
9321,1,1,900
9331,1,1,900
9341,1,1,900
9351,1,1,900
9361,1,1,900
9371,1,1,900
9381,1,1,900
9391,1,1,900
9401,1,1,900
9411,1,1,900
9421,1,1,900
9431,1,1,900
9441,1,1,900
9451,1,1,900
9461,1,1,900
9472,1,1,900
9481,1,1,900
9491,1,1,900
9501,1,1,900
9511,1,1,900
9521,1,1,900
9531,1,1,900
9541,1,1,900
9551,1,1,900
9561,1,1,900
9571,1,1,900
9581,1,1,900
9591,1,1,900
9601,1,1,900
9611,1,1,900
9621,1,1,900
9631,1,1,900
9641,1,1,900
9651,1,1,900
9661,1,1,900
9671,1,1,900
9681,1,1,900
9691,1,1,900
9701,1,1,900
9711,1,1,900
9721,1,1,900
9731,1,1,900
9741,1,1,900
9751,1,1,900
9761,1,1,900
9771,1,1,900
9781,1,1,900
9791,1,1,900
9801,1,1,900
9811,1,1,900
9821,1,1,900
9831,1,1,900
9841,1,1,957
9851,1,1,1014
9861,1,1,1124
9871,1,1,1263
9881,1,1,1408
9891,1,1,1555
9901,1,1,1687
9911,1,1,1834
9921,1,1,1982
9931,1,1,2129
9942,1,1,2277
9951,1,1,2410
9961,1,1,2557
9971,1,1,2704
9981,1,1,2851
9991,1,1,2984
10001,1,1,3132
10011,1,1,3279
10021,1,1,3426
10031,1,1,3559
10041,1,1,3707
10051,1,1,3854
10061,1,1,4002
10071,1,1,4134
10081,1,1,4282
10091,1,1,4430
10101,1,1,4577
10112,1,1,4723
10121,1,1,4856
10131,1,1,5004
10141,1,1,5151
10151,1,1,5299
10161,1,1,5431
10171,1,1,5578
10181,1,1,5725
10191,1,1,5873
10201,1,1,6006
10211,1,1,6153
10221,1,1,6301
10231,1,1,6448
10241,1,1,6581
10251,1,1,6728
10261,1,1,6876
10271,1,1,7022
10281,1,1,7170
10291,1,1,7304
10301,1,1,7451
10311,1,1,7598
10321,1,1,7745
10331,1,1,7878
10341,1,1,8026
10351,1,1,8173
10361,1,1,8321
10371,1,1,8453
10381,1,1,8600
10391,1,1,8748
10401,1,1,8895
10411,1,1,9028
10421,1,1,9175
10431,1,1,9323
10441,1,1,9470
10451,1,1,9617
10461,1,1,9750
10471,1,1,9897
10481,1,1,10045
10491,1,1,10193
10501,1,1,10325
10511,1,1,10472
10521,1,1,10620
10531,1,1,10767
10541,1,1,10900
10551,1,1,11047
10561,1,1,11195
10571,1,1,11342
10582,1,1,11489
10591,1,1,11622
10601,1,1,11770
10611,1,1,11917
10621,1,1,12065
10631,1,1,12197
10641,1,1,12345
10651,1,1,12492
10661,1,1,12640
10671,1,1,12771
10681,1,1,12920
10691,1,1,13068
10701,1,1,13215
10711,1,1,13347
10721,1,1,13494
10731,1,1,13642
10741,1,1,13789
10752,1,1,13937
10761,1,1,14069
10771,1,1,14217
10781,1,1,14363
10791,1,1,14511
10801,1,1,14644
10811,1,1,14791
10821,1,1,14939
10831,1,1,15086
10841,1,1,15219
10851,1,1,15366
10861,1,1,15514
10871,1,1,15661
10881,1,1,15794
10891,1,1,15942
10901,1,1,16089
10911,1,1,16236
10921,1,1,16384
10931,1,1,16517
10941,1,1,16664
10951,1,1,16811
10961,1,1,16959
10971,1,1,17091
10981,1,1,17238
10991,1,1,17386
11001,1,1,17533
11011,1,1,17665
11021,1,1,17813
11031,1,1,17960
11041,1,1,18108
11051,1,1,18241
11061,1,1,18388
11071,1,1,18535
11081,1,1,18683
11091,1,1,18830
11101,1,1,18963
11111,1,1,19110
11121,1,1,19257
11131,1,1,19405
11141,1,1,19538
11151,1,1,19685
11161,1,1,19833
11171,1,1,19980
11181,1,1,20113
11191,1,1,20260
11201,1,1,20408
11211,1,1,20555
11222,1,1,20703
11231,1,1,20835
11241,1,1,20983
11251,1,1,21130
11261,1,1,21278
11271,1,1,21410
11281,1,1,21558
11291,1,1,21706
11301,1,1,21853
11311,1,1,21984
11321,1,1,22132
11331,1,1,22280
11341,1,1,22427
11351,1,1,22560
11361,1,1,22707
11371,1,1,22855
11381,1,1,23001
11392,1,1,23149
11401,1,1,23282
11411,1,1,23429
11421,1,1,23577
11431,1,1,23724
11441,1,1,23857
11451,1,1,24004
11461,1,1,24152
11471,1,1,24299
11481,1,1,24432
11491,1,1,24580
11501,1,1,24727
11511,1,1,24874
11521,1,1,25007
11531,1,1,25155
11541,1,1,25302
11551,1,1,25448
11561,1,1,25597
11571,1,1,25729
11581,1,1,25876
11591,1,1,26023
11601,1,1,26171
11611,1,1,26304
11621,1,1,26451
11631,1,1,26599
11641,1,1,26746
11651,1,1,26879
11661,1,1,27026
11671,1,1,27173
11681,1,1,27321
11691,1,1,27454
11701,1,1,27601
11711,1,1,27748
11721,1,1,27895
11731,1,1,28043
11741,1,1,28176
11751,1,1,28323
11761,1,1,28471
11771,1,1,28619
11781,1,1,28743
11791,1,1,28839
11801,1,1,28883
11811,1,1,28903
11821,1,1,28912
11831,1,1,28917
11841,1,1,28920
11851,1,1,28939
11862,1,1,28976
11871,1,1,29071
11881,1,1,29209
11891,1,1,29353
11901,1,1,29499
11911,1,1,29632
11921,1,1,29779
11931,1,1,29926
11941,1,1,30073
11951,1,1,30206
11961,1,1,30354
11971,1,1,30501
11981,1,1,30648
11991,1,1,30781
12001,1,1,30929
12011,1,1,31076
12021,1,1,31223
12032,1,1,31370
12041,1,1,31484
12051,1,1,31560
12061,1,1,31592
12071,1,1,31607
12081,1,1,31613
12091,1,1,31618
12101,1,1,31619
12111,1,1,31609
12121,1,1,31541
12131,1,1,31459
12141,1,1,31327
12151,1,1,31186
12161,1,1,31053
12171,1,1,30907
12181,1,1,30760
12191,1,1,30612
12201,1,1,30464
12211,1,1,30331
12221,1,1,30184
12231,1,1,30036
12241,1,1,29889
12251,1,1,29758
12261,1,1,29610
12271,1,1,29462
12281,1,1,29315
12291,1,1,29183
12301,1,1,29054
12311,1,1,28978
12321,1,1,28949
12331,1,1,28934
12341,1,1,28928
12351,1,1,28924
12361,1,1,28920
12371,1,1,28920
12381,1,1,28905
12391,1,1,28883
12401,1,1,28829
12411,1,1,28753
12421,1,1,28679
12431,1,1,28594
12441,1,1,28507
12451,1,1,28419
12461,1,1,28340
12471,1,1,28251
12481,1,1,28162
12491,1,1,28074
12502,1,1,27985
12511,1,1,27906
12521,1,1,27818
12531,1,1,27729
12541,1,1,27641
12551,1,1,27561
12561,1,1,27473
12571,1,1,27384
12581,1,1,27296
12591,1,1,27216
12601,1,1,27128
12611,1,1,27039
12621,1,1,26951
12631,1,1,26873
12641,1,1,26783
12651,1,1,26694
12661,1,1,26606
12672,1,1,26518
12681,1,1,26438
12691,1,1,26349
12701,1,1,26261
12711,1,1,26172
12721,1,1,26093
12731,1,1,26005
12741,1,1,25917
12751,1,1,25828
12761,1,1,25748
12771,1,1,25659
12781,1,1,25571
12791,1,1,25483
12801,1,1,25402
12811,1,1,25314
12821,1,1,25225
12831,1,1,25137
12841,1,1,25049
12851,1,1,24970
12861,1,1,24882
12871,1,1,24792
12881,1,1,24705
12891,1,1,24624
12901,1,1,24537
12911,1,1,24448
12921,1,1,24360
12931,1,1,24280
12941,1,1,24192
12951,1,1,24104
12961,1,1,24015
12971,1,1,23936
12981,1,1,23846
12991,1,1,23758
13001,1,1,23669
13011,1,1,23582
13021,1,1,23502
13031,1,1,23414
13041,1,1,23325
13051,1,1,23236
13061,1,1,23157
13071,1,1,23068
13081,1,1,22980
13091,1,1,22891
13101,1,1,22812
13111,1,1,22723
13121,1,1,22635
13131,1,1,22546
13142,1,1,22458
13151,1,1,22378
13161,1,1,22290
13171,1,1,22202
13181,1,1,22114
13191,1,1,22034
13201,1,1,21945
13211,1,1,21857
13221,1,1,21768
13231,1,1,21689
13241,1,1,21601
13251,1,1,21512
13261,1,1,21423
13271,1,1,21343
13281,1,1,21255
13291,1,1,21167
13301,1,1,21078
13312,1,1,20990
13321,1,1,20910
13331,1,1,20821
13341,1,1,20733
13351,1,1,20645
13361,1,1,20565
13371,1,1,20476
13381,1,1,20388
13391,1,1,20300
13401,1,1,20221
13411,1,1,20132
13421,1,1,20044
13431,1,1,19955
13441,1,1,19875
13451,1,1,19787
13461,1,1,19699
13471,1,1,19610
13481,1,1,19521
13491,1,1,19442
13501,1,1,19353
13511,1,1,19265
13521,1,1,19177
13531,1,1,19097
13541,1,1,19009
13551,1,1,18920
13561,1,1,18831
13571,1,1,18752
13581,1,1,18663
13591,1,1,18575
13601,1,1,18486
13611,1,1,18407
13621,1,1,18319
13631,1,1,18232
13641,1,1,18142
13651,1,1,18053
13661,1,1,17974
13671,1,1,17885
13681,1,1,17797
13691,1,1,17708
13701,1,1,17629
13711,1,1,17540
13721,1,1,17452
13731,1,1,17364
13741,1,1,17285
13751,1,1,17196
13761,1,1,17107
13771,1,1,17019
13782,1,1,16930
13791,1,1,16851
13801,1,1,16762
13811,1,1,16674
13821,1,1,16585
13831,1,1,16506
13841,1,1,16418
13851,1,1,16330
13861,1,1,16241
13871,1,1,16160
13881,1,1,16072
13891,1,1,15983
13901,1,1,15896
13911,1,1,15816
13921,1,1,15727
13931,1,1,15639
13941,1,1,15551
13952,1,1,15462
13961,1,1,15383
13971,1,1,15294
13981,1,1,15205
13991,1,1,15117
14001,1,1,15037
14011,1,1,14949
14021,1,1,14861
14031,1,1,14773
14041,1,1,14693
14051,1,1,14604
14061,1,1,14516
14071,1,1,14428
14081,1,1,14348
14091,1,1,14259
14101,1,1,14170
14111,1,1,14084
14121,1,1,14013
14131,1,1,13973
14141,1,1,13947
14151,1,1,13932
14161,1,1,13929
14171,1,1,13924
14181,1,1,13920
14191,1,1,13920
14201,1,1,13920
14211,1,1,13920
14221,1,1,13920
14231,1,1,13920
14241,1,1,13920
14251,1,1,13920
14261,1,1,13920
14271,1,1,13920
14281,1,1,13920
14291,1,1,13920
14301,1,1,13920
14311,1,1,13920
14321,1,1,13920
14331,1,1,13920
14341,1,1,13920
14351,1,1,13920
14361,1,1,13920
14371,1,1,13920
14381,1,1,13920
14391,1,1,13920
14401,1,1,13920
14411,1,1,13920
14422,1,1,13920
14431,1,1,13920
14441,1,1,13920
14451,1,1,13920
14461,1,1,13920
14471,1,1,13920
14481,1,1,13920
14491,1,1,13920
14501,1,1,13920
14511,1,1,13920
14521,1,1,13920
14531,1,1,13920
14541,1,1,13920
14551,1,1,13920
14561,1,1,13920
14571,1,1,13920
14581,1,1,13920
14592,1,1,13920
14601,1,1,13920
14611,1,1,13920
14621,1,1,13920
14631,1,1,13920
14641,1,1,13920
14651,1,1,13920
14661,1,1,13920
14671,1,1,13920
14681,1,1,13920
14691,1,1,13920
