milliseconds,paper,gear,position
2751,1,1,0
2761,1,1,0
2771,1,1,0
2781,1,1,0
2791,1,1,0
2801,1,1,0
2811,1,1,0
2821,1,1,0
2831,1,1,0
2841,1,1,0
2851,1,1,0
2861,1,1,0
2871,1,1,0
2881,1,1,0
2891,1,1,0
2902,1,1,0
2911,1,1,0
2921,1,1,0
2931,1,1,0
2941,1,1,0
2951,1,1,0
2961,1,1,0
2971,1,1,0
2981,1,1,0
2991,1,1,0
3001,1,1,0
3011,1,1,0
3021,1,1,0
3031,1,1,0
3041,1,1,0
3051,1,1,0
3061,1,1,0
3072,1,1,0
3081,1,1,0
3091,1,1,0
3101,1,1,0
3111,1,1,0
3121,1,1,0
3131,1,1,0
3141,1,1,0
3151,1,1,0
3161,1,1,0
3171,1,1,0
3181,1,1,0
3191,1,1,0
3201,1,1,0
3211,1,1,0
3221,1,1,0
3231,1,1,0
3241,1,1,0
3251,1,1,0
3261,1,1,0
3271,1,1,0
3281,1,1,0
3291,1,1,0
3301,1,1,0
3311,1,1,0
3321,1,1,0
3331,1,1,0
3341,1,1,0
3351,1,1,0
3361,1,1,0
3371,1,1,0
3381,1,1,0
3391,1,1,0
3401,1,1,0
3411,1,1,0
3421,1,1,0
3431,1,1,0
3441,1,1,0
3451,1,1,0
3461,1,1,0
3471,1,1,0
3481,1,1,0
3491,1,1,0
3501,1,1,0
3511,1,1,0
3521,1,1,0
3531,1,1,0
3542,1,1,0
3551,1,1,0
3561,1,1,0
3571,1,1,0
3581,1,1,0
3591,1,1,0
3601,1,1,0
3611,1,1,0
3621,1,1,0
3631,1,1,0
3641,1,1,0
3651,1,1,0
3661,1,1,0
3671,1,1,0
3681,1,1,0
3691,1,1,0
3701,1,1,0
3712,1,1,0
3721,1,1,0
3731,1,1,0
3741,1,1,0
3751,1,1,0
3761,1,1,0
3771,1,1,0
3781,1,1,0
3791,1,1,0
3801,1,1,0
3811,1,1,0
3821,1,1,0
3831,1,1,0
3841,1,1,0
3851,1,1,0
3861,1,1,0
3871,1,1,0
3881,1,1,0
3891,1,1,0
3901,1,1,0
3911,1,1,0
3921,1,1,0
3931,1,1,0
3941,1,1,0
3951,1,1,0
3961,1,1,0
3971,1,1,0
3981,1,1,0
3991,1,1,0
4001,1,1,0
4011,1,1,0
4021,1,1,0
4031,1,1,0
4041,1,1,0
4051,1,1,0
4061,1,1,0
4071,1,1,0
4081,1,1,0
4091,1,1,0
4101,1,1,0
4111,1,1,0
4121,1,1,0
4131,1,1,0
4141,1,1,0
4151,1,1,0
4161,1,1,0
4171,1,1,0
4182,1,1,0
4191,1,1,0
4201,1,1,0
4211,1,1,0
4221,1,1,0
4231,1,1,0
4241,1,1,0
4251,1,1,0
4261,1,1,0
4271,1,1,0
4281,1,1,0
4291,1,1,0
4301,1,1,0
4311,1,1,0
4321,1,1,0
4331,1,1,0
4341,1,1,0
4352,1,1,0
4361,1,1,0
4371,1,1,0
4381,1,1,0
4391,1,1,0
4401,1,1,0
4411,1,1,0
4421,1,1,0
4431,1,1,0
4441,1,1,0
4451,1,1,0
4461,1,1,0
4471,1,1,0
4481,1,1,0
4491,1,1,0
4501,1,1,0
4511,1,1,0
4521,1,1,0
4531,1,1,0
4541,1,1,0
4551,1,1,0
4561,1,1,0
4571,1,1,0
4581,1,1,0
4591,1,1,0
4601,1,1,0
4611,1,1,0
4621,1,1,0
4631,1,1,0
4641,1,1,0
4651,1,1,0
4661,1,1,0
4671,1,1,0
4681,1,1,0
4691,1,1,0
4701,1,1,0
4711,1,1,0
4721,1,1,0
4731,1,1,0
4741,1,1,0
4751,1,1,0
4761,1,1,0
4771,1,1,0
4781,1,1,0
4791,1,1,0
4801,1,1,0
4811,1,1,0
4822,1,1,0
4831,1,1,0
4841,1,1,0
4851,1,1,0
4861,1,1,0
4871,1,1,0
4881,1,1,0
4891,1,1,0
4901,1,1,0
4911,1,1,0
4921,1,1,0
4931,1,1,0
4941,1,1,0
4951,1,1,0
4961,1,1,0
4971,1,1,0
4981,1,1,0
4992,1,1,0
5001,1,1,0
5011,1,1,0
5021,1,1,0
5031,1,1,0
5041,1,1,0
5051,1,1,0
5061,1,1,0
5071,1,1,0
5081,1,1,0
5091,1,1,0
5101,1,1,0
5111,1,1,0
5121,1,1,0
5131,1,1,0
5141,1,1,0
5151,1,1,0
5161,1,1,35
5171,1,1,148
5181,1,1,350
5191,1,1,577
5201,1,1,814
5211,1,1,1029
5221,1,1,1270
5231,1,1,1504
5241,1,1,1675
5251,1,1,1744
5261,1,1,1778
5271,1,1,1790
5281,1,1,1792
5291,1,1,1798
5301,1,1,1799
5311,1,1,1799
5321,1,1,1799
5331,1,1,1799
5341,1,1,1799
5351,1,1,1799
5361,1,1,1799
5371,1,1,1799
5381,1,1,1799
5391,1,1,1799
5401,1,1,1799
5411,1,1,1799
5421,1,1,1800
5431,1,1,1799
5441,1,1,1799
5451,1,1,1799
5462,1,1,1799
5471,1,1,1799
5481,1,1,1799
5491,1,1,1799
5501,1,1,1799
5511,1,1,1799
5521,1,1,1800
5531,1,1,1830
5541,1,1,1905
5551,1,1,2020
5561,1,1,2161
5571,1,1,2306
5581,1,1,2453
5591,1,1,2586
5601,1,1,2732
5611,1,1,2880
5621,1,1,3027
5632,1,1,3175
5641,1,1,3307
5651,1,1,3454
5661,1,1,3602
5671,1,1,3749
5681,1,1,3882
5691,1,1,4030
5701,1,1,4176
5711,1,1,4318
5721,1,1,4409
5731,1,1,4460
5741,1,1,4482
5751,1,1,4492
5761,1,1,4494
5771,1,1,4500
5781,1,1,4500
5791,1,1,4401
5801,1,1,4238
5811,1,1,4045
5821,1,1,3815
5831,1,1,3576
5841,1,1,3336
5851,1,1,3119
5861,1,1,2905
5871,1,1,2782
5881,1,1,2735
5891,1,1,2713
5901,1,1,2709
5911,1,1,2705
5921,1,1,2701
5931,1,1,2701
5941,1,1,2701
5951,1,1,2701
5961,1,1,2701
5971,1,1,2701
5981,1,1,2701
5991,1,1,2701
6001,1,1,2701
6011,1,1,2701
6021,1,1,2701
6031,1,1,2701
6041,1,1,2701
6051,1,1,2701
6061,1,1,2701
6071,1,1,2701
6081,1,1,2701
6091,1,1,2701
6102,1,1,2701
6111,1,1,2701
6121,1,1,2701
6131,1,1,2701
6141,1,1,2701
6151,1,1,2701
6161,1,1,2701
6171,1,1,2701
6181,1,1,2701
6191,1,1,2701
6201,1,1,2701
6211,1,1,2701
6221,1,1,2701
6231,1,1,2701
6241,1,1,2701
6251,1,1,2701
6261,1,1,2701
6272,1,1,2701
6281,1,1,2701
6291,1,1,2701
6301,1,1,2701
6311,1,1,2701
6321,1,1,2701
6331,1,1,2701
6341,1,1,2701
6351,1,1,2701
6361,1,1,2701
6371,1,1,2701
6381,1,1,2701
6391,1,1,2701
6401,1,1,2701
6411,1,1,2701
6421,1,1,2701
6431,1,1,2701
6441,1,1,2701
6451,1,1,2701
6461,1,1,2701
6471,1,1,2701
6481,1,1,2701
6491,1,1,2701
6501,1,1,2701
6511,1,1,2701
6521,1,1,2701
6531,1,1,2701
6541,1,1,2701
6551,1,1,2701
6561,1,1,2701
6571,1,1,2701
6581,1,1,2701
6591,1,1,2701
6601,1,1,2701
6611,1,1,2701
6621,1,1,2701
6631,1,1,2701
6641,1,1,2701
6651,1,1,2701
6661,1,1,2701
6671,1,1,2701
6681,1,1,2701
6691,1,1,2701
6701,1,1,2701
6711,1,1,2701
6721,1,1,2701
6731,1,1,2701
6742,1,1,2701
6751,1,1,2701
6761,1,1,2701
6771,1,1,2701
6781,1,1,2701
6791,1,1,2701
6801,1,1,2701
6811,1,1,2701
6821,1,1,2701
6831,1,1,2701
6841,1,1,2701
6851,1,1,2701
6861,1,1,2701
6871,1,1,2701
6881,1,1,2701
6891,1,1,2701
6901,1,1,2701
6912,1,1,2701
6921,1,1,2701
6931,1,1,2701
6941,1,1,2701
6951,1,1,2701
6961,1,1,2701
6971,1,1,2701
6981,1,1,2701
6991,1,1,2701
7001,1,1,2701
7011,1,1,2701
7021,1,1,2701
7031,1,1,2701
7041,1,1,2701
7051,1,1,2701
7061,1,1,2701
7071,1,1,2701
7081,1,1,2701
7091,1,1,2701
7101,1,1,2701
7111,1,1,2701
7121,1,1,2701
7131,1,1,2701
7141,1,1,2701
7151,1,1,2701
7161,1,1,2701
7171,1,1,2701
7181,1,1,2701
7191,1,1,2701
7201,1,1,2701
7211,1,1,2701
7221,1,1,2701
7231,1,1,2701
7241,1,1,2701
7251,1,1,2701
7261,1,1,2701
7271,1,1,2701
7281,1,1,2701
7291,1,1,2701
7301,1,1,2701
7311,1,1,2701
7321,1,1,2701
7331,1,1,2701
7341,1,1,2701
7351,1,1,2701
7361,1,1,2701
7371,1,1,2701
7382,1,1,2701
7391,1,1,2701
7401,1,1,2701
7411,1,1,2701
7421,1,1,2701
7431,1,1,2701
7441,1,1,2701
7451,1,1,2701
7461,1,1,2701
7471,1,1,2701
7481,1,1,2701
7491,1,1,2701
7501,1,1,2701
7511,1,1,2701
7521,1,1,2701
7531,1,1,2701
7541,1,1,2701
7552,1,1,2701
7561,1,1,2701
7571,1,1,2701
7581,1,1,2701
7591,1,1,2701
7601,1,1,2701
7611,1,1,2701
7621,1,1,2701
7631,1,1,2701
7641,1,1,2701
7651,1,1,2701
7661,1,1,2701
7671,1,1,2701
7681,1,1,2701
7691,1,1,2701
7701,1,1,2701
7711,1,1,2701
7721,1,1,2701
7731,1,1,2701
7741,1,1,2701
7751,1,1,2701
7761,1,1,2701
7771,1,1,2701
7781,1,1,2701
7791,1,1,2701
7801,1,1,2701
7811,1,1,2701
7821,1,1,2701
7831,1,1,2701
7841,1,1,2701
7851,1,1,2701
7861,1,1,2701
7871,1,1,2701
7881,1,1,2701
7891,1,1,2701
7901,1,1,2701
7911,1,1,2701
7921,1,1,2701
7931,1,1,2701
7941,1,1,2701
7951,1,1,2701
7961,1,1,2701
7971,1,1,2701
7981,1,1,2701
7991,1,1,2701
8001,1,1,2701
8011,1,1,2701
8022,1,1,2701
8031,1,1,2701
8041,1,1,2701
8051,1,1,2701
8061,1,1,2701
8071,1,1,2701
8081,1,1,2701
8091,1,1,2701
8101,1,1,2701
8111,1,1,2701
8121,1,1,2701
8131,1,1,2701
8141,1,1,2701
8151,1,1,2701
8161,1,1,2701
8171,1,1,2701
8181,1,1,2701
8192,1,1,2701
8201,1,1,2701
8211,1,1,2701
8221,1,1,2701
8231,1,1,2701
8241,1,1,2701
8251,1,1,2701
8261,1,1,2701
8271,1,1,2701
8281,1,1,2701
8291,1,1,2701
8301,1,1,2701
8311,1,1,2701
8321,1,1,2701
8331,1,1,2701
8341,1,1,2701
8351,1,1,2701
8361,1,1,2701
8371,1,1,2701
8381,1,1,2701
8391,1,1,2701
8401,1,1,2701
8411,1,1,2701
8421,1,1,2701
8431,1,1,2701
8441,1,1,2701
8451,1,1,2701
8461,1,1,2701
8471,1,1,2701
8481,1,1,2701
8491,1,1,2701
8501,1,1,2701
8511,1,1,2701
8521,1,1,2701
8531,1,1,2701
8541,1,1,2701
8551,1,1,2701
8561,1,1,2701
8571,1,1,2701
8581,1,1,2701
8591,1,1,2701
8601,1,1,2701
8611,1,1,2701
8621,1,1,2701
8631,1,1,2701
8641,1,1,2627
8651,1,1,2456
8662,1,1,2237
8671,1,1,2028
8681,1,1,1790
8691,1,1,1550
8701,1,1,1308
8711,1,1,1115
8721,1,1,986
8731,1,1,935
8741,1,1,914
8751,1,1,908
8761,1,1,905
8771,1,1,900
8781,1,1,901
8791,1,1,901
8801,1,1,901
8811,1,1,901
8821,1,1,901
8832,1,1,901
8841,1,1,901
8851,1,1,901
8861,1,1,901
8871,1,1,901
8881,1,1,901
8891,1,1,901
8901,1,1,901
8911,1,1,901
8921,1,1,901
8931,1,1,901
8941,1,1,901
8951,1,1,901
8961,1,1,901
8971,1,1,901
8981,1,1,901
8991,1,1,901
9001,1,1,901
9011,1,1,901
9021,1,1,901
9031,1,1,901
9041,1,1,901
9051,1,1,901
9061,1,1,901
9071,1,1,901
9081,1,1,901
9091,1,1,901
9101,1,1,901
9111,1,1,901
9121,1,1,901
9131,1,1,901
9141,1,1,901
9151,1,1,901
9161,1,1,901
9171,1,1,901
9181,1,1,901
9191,1,1,901
9201,1,1,901
9211,1,1,901
9221,1,1,901
9231,1,1,901
9241,1,1,901
9251,1,1,901
9261,1,1,901
9271,1,1,901
9281,1,1,901
9291,1,1,901
9302,1,1,901
9311,1,1,901
9321,1,1,901
9331,1,1,901
9341,1,1,901
9351,1,1,901
9361,1,1,901
9371,1,1,901
9381,1,1,901
9391,1,1,901
9401,1,1,901
9411,1,1,901
9421,1,1,901
9431,1,1,901
9441,1,1,901
9451,1,1,901
9461,1,1,901
9472,1,1,901
9481,1,1,901
9491,1,1,901
9501,1,1,901
9511,1,1,901
9521,1,1,901
9531,1,1,901
9541,1,1,901
9551,1,1,901
9561,1,1,901
9571,1,1,901
9581,1,1,901
9591,1,1,901
9601,1,1,901
9611,1,1,901
9621,1,1,901
9631,1,1,901
9641,1,1,901
9651,1,1,901
9661,1,1,901
9671,1,1,901
9681,1,1,901
9691,1,1,901
9701,1,1,901
9711,1,1,901
9721,1,1,901
9731,1,1,901
9741,1,1,901
9751,1,1,901
9761,1,1,901
9771,1,1,901
9781,1,1,901
9791,1,1,901
9801,1,1,901
9811,1,1,901
9821,1,1,901
9831,1,1,901
9841,1,1,901
9851,1,1,901
9861,1,1,901
9871,1,1,901
9881,1,1,901
9891,1,1,901
9901,1,1,901
9911,1,1,901
9921,1,1,901
9931,1,1,901
9942,1,1,901
9951,1,1,901
9961,1,1,901
9971,1,1,901
9981,1,1,901
9991,1,1,901
10001,1,1,901
10011,1,1,901
10021,1,1,901
10031,1,1,901
10041,1,1,901
10051,1,1,901
10061,1,1,901
10071,1,1,901
10081,1,1,901
10091,1,1,901
10101,1,1,901
10112,1,1,901
10121,1,1,901
10131,1,1,901
10141,1,1,901
10151,1,1,901
10161,1,1,901
10171,1,1,901
10181,1,1,901
10191,1,1,901
10201,1,1,901
10211,1,1,901
10221,1,1,901
10231,1,1,901
10241,1,1,901
10251,1,1,901
10261,1,1,901
10271,1,1,901
10281,1,1,901
10291,1,1,901
10301,1,1,901
10311,1,1,901
10321,1,1,901
10331,1,1,901
10341,1,1,901
10351,1,1,901
10361,1,1,901
10371,1,1,901
10381,1,1,901
10391,1,1,901
10401,1,1,901
10411,1,1,901
10421,1,1,901
10431,1,1,901
10441,1,1,901
10451,1,1,901
10461,1,1,901
10471,1,1,901
10481,1,1,901
10491,1,1,901
10501,1,1,901
10511,1,1,901
10521,1,1,901
10531,1,1,901
10541,1,1,901
10551,1,1,901
10561,1,1,901
10571,1,1,901
10582,1,1,901
10591,1,1,901
10601,1,1,901
10611,1,1,901
10621,1,1,901
10631,1,1,901
10641,1,1,901
10651,1,1,901
10661,1,1,901
10671,1,1,901
10681,1,1,901
10691,1,1,901
10701,1,1,901
10711,1,1,901
10721,1,1,901
10731,1,1,901
10741,1,1,901
10752,1,1,901
10761,1,1,901
10771,1,1,901
10781,1,1,901
10791,1,1,901
10801,1,1,901
10811,1,1,901
10821,1,1,901
10831,1,1,901
10841,1,1,901
10851,1,1,901
10861,1,1,901
10871,1,1,901
10881,1,1,901
10891,1,1,901
10901,1,1,901
10911,1,1,901
10921,1,1,901
10931,1,1,901
10941,1,1,901
10951,1,1,901
10961,1,1,901
10971,1,1,901
10981,1,1,901
10991,1,1,901
11001,1,1,901
11011,1,1,901
11021,1,1,901
11031,1,1,901
11041,1,1,901
11051,1,1,901
11061,1,1,901
11071,1,1,901
11081,1,1,901
11091,1,1,901
11101,1,1,901
11111,1,1,901
11121,1,1,901
11131,1,1,901
11141,1,1,901
11151,1,1,901
11161,1,1,901
11171,1,1,901
11181,1,1,951
11191,1,1,1009
11201,1,1,1127
11211,1,1,1266
11222,1,1,1411
11231,1,1,1543
11241,1,1,1690
11251,1,1,1836
11261,1,1,1985
11271,1,1,2118
11281,1,1,2264
11291,1,1,2411
11301,1,1,2559
11311,1,1,2692
11321,1,1,2839
11331,1,1,2987
11341,1,1,3134
11351,1,1,3267
11361,1,1,3415
11371,1,1,3562
11381,1,1,3709
11392,1,1,3855
11401,1,1,3989
11411,1,1,4136
11421,1,1,4284
11431,1,1,4431
11441,1,1,4564
11451,1,1,4711
11461,1,1,4859
11471,1,1,5007
11481,1,1,5139
11491,1,1,5286
11501,1,1,5434
11511,1,1,5581
11521,1,1,5714
11531,1,1,5861
11541,1,1,6008
11551,1,1,6155
11561,1,1,6303
11571,1,1,6437
11581,1,1,6583
11591,1,1,6730
11601,1,1,6878
11611,1,1,7011
11621,1,1,7158
11631,1,1,7306
11641,1,1,7453
11651,1,1,7585
11661,1,1,7733
11671,1,1,7881
11681,1,1,8027
11691,1,1,8160
11701,1,1,8308
11711,1,1,8455
11721,1,1,8603
11731,1,1,8751
11741,1,1,8883
11751,1,1,9030
11761,1,1,9178
11771,1,1,9326
11781,1,1,9458
11791,1,1,9605
11801,1,1,9752
11811,1,1,9900
11821,1,1,10033
11831,1,1,10180
11841,1,1,10328
11851,1,1,10475
11862,1,1,10623
11871,1,1,10755
11881,1,1,10902
11891,1,1,11050
11901,1,1,11198
11911,1,1,11330
11921,1,1,11477
11931,1,1,11625
11941,1,1,11771
11951,1,1,11904
11961,1,1,12052
11971,1,1,12200
11981,1,1,12347
11991,1,1,12479
12001,1,1,12627
12011,1,1,12774
12021,1,1,12922
12032,1,1,13070
12041,1,1,13202
12051,1,1,13350
12061,1,1,13497
12071,1,1,13644
12081,1,1,13777
12091,1,1,13924
12101,1,1,14072
12111,1,1,14220
12121,1,1,14352
12131,1,1,14499
12141,1,1,14646
12151,1,1,14794
12161,1,1,14927
12171,1,1,15075
12181,1,1,15221
12191,1,1,15369
12201,1,1,15516
12211,1,1,15649
12221,1,1,15795
12231,1,1,15943
12241,1,1,16091
12251,1,1,16223
12261,1,1,16371
12271,1,1,16518
12281,1,1,16665
12291,1,1,16799
12301,1,1,16946
12311,1,1,17094
12321,1,1,17241
12331,1,1,17374
12341,1,1,17521
12351,1,1,17668
12361,1,1,17816
12371,1,1,17965
12381,1,1,18096
12391,1,1,18244
12401,1,1,18391
12411,1,1,18539
12421,1,1,18671
12431,1,1,18818
12441,1,1,18966
12451,1,1,19112
12461,1,1,19246
12471,1,1,19393
12481,1,1,19540
12491,1,1,19687
12502,1,1,19835
12511,1,1,19968
12521,1,1,20115
12531,1,1,20263
12541,1,1,20409
12551,1,1,20542
12561,1,1,20690
12571,1,1,20838
12581,1,1,20985
12591,1,1,21117
12601,1,1,21264
12611,1,1,21412
12621,1,1,21559
12631,1,1,21693
12641,1,1,21840
12651,1,1,21988
12661,1,1,22136
12672,1,1,22283
12681,1,1,22415
12691,1,1,22562
12701,1,1,22709
12711,1,1,22857
12721,1,1,22989
12731,1,1,23137
12741,1,1,23283
12751,1,1,23432
12761,1,1,23565
12771,1,1,23713
12781,1,1,23859
12791,1,1,24006
12801,1,1,24139
12811,1,1,24287
12821,1,1,24434
12831,1,1,24582
12841,1,1,24729
12851,1,1,24862
12861,1,1,25009
12871,1,1,25157
12881,1,1,25304
12891,1,1,25437
12901,1,1,25584
12911,1,1,25732
12921,1,1,25879
12931,1,1,26012
12941,1,1,26159
12951,1,1,26307
12961,1,1,26455
12971,1,1,26588
12981,1,1,26734
12991,1,1,26881
13001,1,1,27028
13011,1,1,27176
13021,1,1,27308
13031,1,1,27456
13041,1,1,27604
13051,1,1,27751
13061,1,1,27884
13071,1,1,28031
13081,1,1,28178
13091,1,1,28325
13101,1,1,28458
13111,1,1,28606
13121,1,1,28744
13131,1,1,28840
13142,1,1,28883
13151,1,1,28901
13161,1,1,28911
13171,1,1,28916
13181,1,1,28919
13191,1,1,28934
13201,1,1,28968
13211,1,1,29074
13221,1,1,29209
13231,1,1,29340
13241,1,1,29487
13251,1,1,29633
13261,1,1,29780
13271,1,1,29913
13281,1,1,30061
13291,1,1,30208
13301,1,1,30356
13312,1,1,30504
13321,1,1,30636
13331,1,1,30784
13341,1,1,30931
13351,1,1,31078
13361,1,1,31210
13371,1,1,31357
13381,1,1,31485
13391,1,1,31560
13401,1,1,31589
13411,1,1,31607
13421,1,1,31613
13431,1,1,31620
13441,1,1,31620
13451,1,1,31568
13461,1,1,31510
13471,1,1,31395
13481,1,1,31256
13491,1,1,31126
13501,1,1,30980
13511,1,1,30834
13521,1,1,30687
13531,1,1,30553
13541,1,1,30406
13551,1,1,30258
13561,1,1,30110
13571,1,1,29979
13581,1,1,29832
13591,1,1,29683
13601,1,1,29536
13611,1,1,29403
13621,1,1,29255
13631,1,1,29114
13641,1,1,29011
13651,1,1,28961
13661,1,1,28941
13671,1,1,28930
13681,1,1,28926
13691,1,1,28920
13701,1,1,28920
13711,1,1,28920
13721,1,1,28890
13731,1,1,28858
13741,1,1,28800
13751,1,1,28721
13761,1,1,28637
13771,1,1,28551
13782,1,1,28463
13791,1,1,28383
13801,1,1,28295
13811,1,1,28207
13821,1,1,28119
13831,1,1,28039
13841,1,1,27952
13851,1,1,27863
13861,1,1,27772
13871,1,1,27693
13881,1,1,27605
13891,1,1,27517
13901,1,1,27428
13911,1,1,27349
13921,1,1,27260
13931,1,1,27173
13941,1,1,27084
13952,1,1,26997
13961,1,1,26916
13971,1,1,26827
13981,1,1,26739
13991,1,1,26650
14001,1,1,26570
14011,1,1,26482
14021,1,1,26394
14031,1,1,26304
14041,1,1,26225
14051,1,1,26136
14061,1,1,26049
14071,1,1,25961
14081,1,1,25881
14091,1,1,25793
14101,1,1,25704
14111,1,1,25616
14121,1,1,25527
14131,1,1,25448
14141,1,1,25359
14151,1,1,25271
14161,1,1,25183
14171,1,1,25103
14181,1,1,25015
14191,1,1,24926
14201,1,1,24837
14211,1,1,24758
14221,1,1,24669
14231,1,1,24581
14241,1,1,24493
14251,1,1,24412
14261,1,1,24324
14271,1,1,24236
14281,1,1,24148
14291,1,1,24059
14301,1,1,23980
14311,1,1,23891
14321,1,1,23803
14331,1,1,23714
14341,1,1,23634
14351,1,1,23546
14361,1,1,23456
14371,1,1,23369
14381,1,1,23289
14391,1,1,23201
14401,1,1,23113
14411,1,1,23025
14422,1,1,22936
14431,1,1,22857
14441,1,1,22768
14451,1,1,22679
14461,1,1,22591
14471,1,1,22510
14481,1,1,22423
14491,1,1,22334
14501,1,1,22246
14511,1,1,22167
14521,1,1,22078
14531,1,1,21989
14541,1,1,21900
14551,1,1,21821
14561,1,1,21731
14571,1,1,21643
14581,1,1,21555
14592,1,1,21467
14601,1,1,21388
14611,1,1,21300
14621,1,1,21212
14631,1,1,21123
14641,1,1,21043
14651,1,1,20955
14661,1,1,20866
14671,1,1,20777
14681,1,1,20698
14691,1,1,20609
14701,1,1,20521
14711,1,1,20433
14721,1,1,20354
14731,1,1,20266
14741,1,1,20177
14751,1,1,20088
14761,1,1,19999
14771,1,1,19919
14781,1,1,19831
14791,1,1,19743
14801,1,1,19654
14811,1,1,19574
14821,1,1,19487
