milliseconds,paper,gear,position
2751,1,1,0
2761,1,1,0
2771,1,1,0
2781,1,1,0
2791,1,1,0
2801,1,1,0
2811,1,1,0
2821,1,1,0
2831,1,1,0
2841,1,1,0
2851,1,1,0
2861,1,1,0
2871,1,1,0
2881,1,1,0
2891,1,1,0
2902,1,1,0
2911,1,1,0
2921,1,1,0
2931,1,1,0
2941,1,1,0
2951,1,1,0
2961,1,1,0
2971,1,1,0
2981,1,1,0
2991,1,1,0
3001,1,1,0
3011,1,1,0
3021,1,1,0
3031,1,1,0
3041,1,1,0
3051,1,1,0
3061,1,1,0
3072,1,1,0
3081,1,1,0
3091,1,1,0
3101,1,1,0
3111,1,1,0
3121,1,1,0
3131,1,1,0
3141,1,1,0
3151,1,1,0
3161,1,1,0
3171,1,1,0
3181,1,1,0
3191,1,1,0
3201,1,1,0
3211,1,1,0
3221,1,1,0
3231,1,1,0
3241,1,1,0
3251,1,1,0
3261,1,1,0
3271,1,1,0
3281,1,1,0
3291,1,1,0
3301,1,1,0
3311,1,1,0
3321,1,1,0
3331,1,1,0
3341,1,1,0
3351,1,1,0
3361,1,1,0
3371,1,1,0
3381,1,1,0
3391,1,1,0
3401,1,1,0
3411,1,1,0
3421,1,1,0
3431,1,1,0
3441,1,1,0
3451,1,1,0
3461,1,1,0
3471,1,1,0
3481,1,1,0
3491,1,1,0
3501,1,1,0
3511,1,1,0
3521,1,1,0
3531,1,1,0
3542,1,1,0
3551,1,1,0
3561,1,1,0
3571,1,1,0
3581,1,1,0
3591,1,1,0
3601,1,1,0
3611,1,1,0
3621,1,1,0
3631,1,1,0
3641,1,1,0
3651,1,1,0
3661,1,1,0
3671,1,1,0
3681,1,1,0
3691,1,1,0
3701,1,1,0
3712,1,1,0
3721,1,1,0
3731,1,1,0
3741,1,1,0
3751,1,1,0
3761,1,1,0
3771,1,1,0
3781,1,1,0
3791,1,1,0
3801,1,1,0
3811,1,1,0
3821,1,1,0
3831,1,1,0
3841,1,1,0
3851,1,1,62
3861,1,1,223
3871,1,1,437
3881,1,1,671
3891,1,1,886
3901,1,1,1125
3911,1,1,1365
3921,1,1,1584
3931,1,1,1706
3941,1,1,1761
3951,1,1,1785
3961,1,1,1791
3971,1,1,1796
3981,1,1,1799
3991,1,1,1799
4001,1,1,1799
4011,1,1,1799
4021,1,1,1799
4031,1,1,1799
4041,1,1,1799
4051,1,1,1799
4061,1,1,1799
4071,1,1,1799
4081,1,1,1799
4091,1,1,1799
4101,1,1,1799
4111,1,1,1799
4121,1,1,1799
4131,1,1,1799
4141,1,1,1799
4151,1,1,1799
4161,1,1,1799
4171,1,1,1799
4182,1,1,1799
4191,1,1,1799
4201,1,1,1799
4211,1,1,1828
4221,1,1,1892
4231,1,1,2005
4241,1,1,2146
4251,1,1,2291
4261,1,1,2437
4271,1,1,2570
4281,1,1,2718
4291,1,1,2864
4301,1,1,3011
4311,1,1,3144
4321,1,1,3292
4331,1,1,3439
4341,1,1,3586
4352,1,1,3734
4361,1,1,3867
4371,1,1,4014
4381,1,1,4161
4391,1,1,4304
4401,1,1,4400
4411,1,1,4456
4421,1,1,4480
4431,1,1,4491
4441,1,1,4494
4451,1,1,4500
4461,1,1,4500
4471,1,1,4417
4481,1,1,4280
4491,1,1,4072
4501,1,1,3841
4511,1,1,3604
4521,1,1,3364
4531,1,1,3148
4541,1,1,2926
4551,1,1,2790
4561,1,1,2738
4571,1,1,2715
4581,1,1,2709
4591,1,1,2706
4601,1,1,2700
4611,1,1,2701
4621,1,1,2701
4631,1,1,2700
4641,1,1,2701
4651,1,1,2701
4661,1,1,2701
4671,1,1,2701
4681,1,1,2701
4691,1,1,2701
4701,1,1,2701
4711,1,1,2701
4721,1,1,2701
4731,1,1,2701
4741,1,1,2701
4751,1,1,2701
4761,1,1,2701
4771,1,1,2701
4781,1,1,2701
4791,1,1,2701
4801,1,1,2701
4811,1,1,2701
4822,1,1,2701
4831,1,1,2701
4841,1,1,2701
4851,1,1,2701
4861,1,1,2701
4871,1,1,2701
4881,1,1,2701
4891,1,1,2701
4901,1,1,2701
4911,1,1,2701
4921,1,1,2701
4931,1,1,2701
4941,1,1,2701
4951,1,1,2701
4961,1,1,2701
4971,1,1,2701
4981,1,1,2701
4992,1,1,2701
5001,1,1,2701
5011,1,1,2701
5021,1,1,2701
5031,1,1,2701
5041,1,1,2701
5051,1,1,2701
5061,1,1,2701
5071,1,1,2701
5081,1,1,2701
5091,1,1,2701
5101,1,1,2701
5111,1,1,2701
5121,1,1,2701
5131,1,1,2701
5141,1,1,2701
5151,1,1,2701
5161,1,1,2701
5171,1,1,2701
5181,1,1,2701
5191,1,1,2701
5201,1,1,2701
5211,1,1,2701
5221,1,1,2701
5231,1,1,2701
5241,1,1,2701
5251,1,1,2701
5261,1,1,2701
5271,1,1,2701
5281,1,1,2701
5291,1,1,2701
5301,1,1,2701
5311,1,1,2701
5321,1,1,2701
5331,1,1,2701
5341,1,1,2701
5351,1,1,2701
5361,1,1,2701
5371,1,1,2701
5381,1,1,2701
5391,1,1,2701
5401,1,1,2701
5411,1,1,2701
5421,1,1,2701
5431,1,1,2701
5441,1,1,2701
5451,1,1,2701
5462,1,1,2701
5471,1,1,2701
5481,1,1,2701
5491,1,1,2701
5501,1,1,2701
5511,1,1,2701
5521,1,1,2701
5531,1,1,2701
5541,1,1,2701
5551,1,1,2701
5561,1,1,2701
5571,1,1,2701
5581,1,1,2701
5591,1,1,2701
5601,1,1,2701
5611,1,1,2701
5621,1,1,2701
5632,1,1,2701
5641,1,1,2701
5651,1,1,2701
5661,1,1,2701
5671,1,1,2701
5681,1,1,2701
5691,1,1,2701
5701,1,1,2701
5711,1,1,2701
5721,1,1,2701
5731,1,1,2701
5741,1,1,2701
5751,1,1,2701
5761,1,1,2701
5771,1,1,2701
5781,1,1,2701
5791,1,1,2701
5801,1,1,2701
5811,1,1,2701
5821,1,1,2701
5831,1,1,2701
5841,1,1,2701
5851,1,1,2701
5861,1,1,2701
5871,1,1,2701
5881,1,1,2701
5891,1,1,2701
5901,1,1,2701
5911,1,1,2701
5921,1,1,2701
5931,1,1,2701
5941,1,1,2701
5951,1,1,2701
5961,1,1,2701
5971,1,1,2701
5981,1,1,2701
5991,1,1,2701
6001,1,1,2701
6011,1,1,2701
6021,1,1,2701
6031,1,1,2701
6041,1,1,2701
6051,1,1,2701
6061,1,1,2701
6071,1,1,2701
6081,1,1,2701
6091,1,1,2701
6102,1,1,2701
6111,1,1,2701
6121,1,1,2701
6131,1,1,2701
6141,1,1,2701
6151,1,1,2701
6161,1,1,2701
6171,1,1,2701
6181,1,1,2701
6191,1,1,2701
6201,1,1,2701
6211,1,1,2701
6221,1,1,2701
6231,1,1,2701
6241,1,1,2701
6251,1,1,2701
6261,1,1,2701
6272,1,1,2701
6281,1,1,2701
6291,1,1,2701
6301,1,1,2701
6311,1,1,2701
6321,1,1,2701
6331,1,1,2701
6341,1,1,2701
6351,1,1,2701
6361,1,1,2701
6371,1,1,2701
6381,1,1,2701
6391,1,1,2701
6401,1,1,2701
6411,1,1,2701
6421,1,1,2701
6431,1,1,2701
6441,1,1,2701
6451,1,1,2701
6461,1,1,2701
6471,1,1,2701
6481,1,1,2701
6491,1,1,2701
6501,1,1,2701
6511,1,1,2701
6521,1,1,2701
6531,1,1,2701
6541,1,1,2701
6551,1,1,2701
6561,1,1,2701
6571,1,1,2701
6581,1,1,2701
6591,1,1,2701
6601,1,1,2701
6611,1,1,2701
6621,1,1,2701
6631,1,1,2701
6641,1,1,2701
6651,1,1,2701
6661,1,1,2701
6671,1,1,2701
6681,1,1,2701
6691,1,1,2701
6701,1,1,2701
6711,1,1,2701
6721,1,1,2701
6731,1,1,2701
6742,1,1,2701
6751,1,1,2701
6761,1,1,2701
6771,1,1,2701
6781,1,1,2701
6791,1,1,2701
6801,1,1,2701
6811,1,1,2701
6821,1,1,2701
6831,1,1,2701
6841,1,1,2701
6851,1,1,2701
6861,1,1,2701
6871,1,1,2701
6881,1,1,2701
6891,1,1,2701
6901,1,1,2701
6912,1,1,2701
6921,1,1,2701
6931,1,1,2701
6941,1,1,2701
6951,1,1,2701
6961,1,1,2701
6971,1,1,2701
6981,1,1,2701
6991,1,1,2701
7001,1,1,2701
7011,1,1,2701
7021,1,1,2701
7031,1,1,2701
7041,1,1,2701
7051,1,1,2701
7061,1,1,2701
7071,1,1,2701
7081,1,1,2701
7091,1,1,2701
7101,1,1,2701
7111,1,1,2701
7121,1,1,2701
7131,1,1,2701
7141,1,1,2701
7151,1,1,2701
7161,1,1,2701
7171,1,1,2700
7181,1,1,2701
7191,1,1,2701
7201,1,1,2701
7211,1,1,2701
7221,1,1,2701
7231,1,1,2701
7241,1,1,2701
7251,1,1,2701
7261,1,1,2701
7271,1,1,2701
7281,1,1,2701
7291,1,1,2701
7301,1,1,2701
7311,1,1,2684
7321,1,1,2571
7331,1,1,2375
7341,1,1,2173
7351,1,1,1939
7361,1,1,1699
7371,1,1,1458
7382,1,1,1222
7391,1,1,1053
7401,1,1,961
7411,1,1,925
7421,1,1,910
7431,1,1,908
7441,1,1,900
7451,1,1,901
7461,1,1,901
7471,1,1,901
7481,1,1,901
7491,1,1,901
7501,1,1,901
7511,1,1,901
7521,1,1,901
7531,1,1,901
7541,1,1,901
7552,1,1,901
7561,1,1,901
7571,1,1,901
7581,1,1,901
7591,1,1,901
7601,1,1,901
7611,1,1,901
7621,1,1,901
7631,1,1,901
7641,1,1,901
7651,1,1,901
7661,1,1,901
7671,1,1,901
7681,1,1,901
7691,1,1,901
7701,1,1,901
7711,1,1,901
7721,1,1,901
7731,1,1,901
7741,1,1,901
7751,1,1,901
7761,1,1,901
7771,1,1,901
7781,1,1,901
7791,1,1,901
7801,1,1,901
7811,1,1,901
7821,1,1,901
7831,1,1,901
7841,1,1,901
7851,1,1,901
7861,1,1,901
7871,1,1,901
7881,1,1,901
7891,1,1,901
7901,1,1,901
7911,1,1,901
7921,1,1,901
7931,1,1,901
7941,1,1,901
7951,1,1,901
7961,1,1,901
7971,1,1,901
7981,1,1,901
7991,1,1,901
8001,1,1,901
8011,1,1,901
8022,1,1,901
8031,1,1,901
8041,1,1,901
8051,1,1,901
8061,1,1,901
8071,1,1,901
8081,1,1,901
8091,1,1,901
8101,1,1,901
8111,1,1,901
8121,1,1,901
8131,1,1,901
8141,1,1,901
8151,1,1,901
8161,1,1,901
8171,1,1,901
8181,1,1,901
8192,1,1,901
8201,1,1,901
8211,1,1,901
8221,1,1,901
8231,1,1,901
8241,1,1,901
8251,1,1,901
8261,1,1,901
8271,1,1,901
8281,1,1,901
8291,1,1,901
8301,1,1,901
8311,1,1,901
8321,1,1,901
8331,1,1,901
8341,1,1,901
8351,1,1,901
8361,1,1,901
8371,1,1,901
8381,1,1,901
8391,1,1,901
8401,1,1,901
8411,1,1,901
8421,1,1,901
8431,1,1,901
8441,1,1,901
8451,1,1,901
8461,1,1,901
8471,1,1,901
8481,1,1,901
8491,1,1,901
8501,1,1,901
8511,1,1,901
8521,1,1,901
8531,1,1,901
8541,1,1,901
8551,1,1,901
8561,1,1,901
8571,1,1,901
8581,1,1,901
8591,1,1,901
8601,1,1,901
8611,1,1,901
8621,1,1,901
8631,1,1,901
8641,1,1,901
8651,1,1,901
8662,1,1,901
8671,1,1,901
8681,1,1,901
8691,1,1,901
8701,1,1,901
8711,1,1,901
8721,1,1,901
8731,1,1,901
8741,1,1,901
8751,1,1,901
8761,1,1,901
8771,1,1,901
8781,1,1,901
8791,1,1,901
8801,1,1,901
8811,1,1,901
8821,1,1,901
8832,1,1,901
8841,1,1,901
8851,1,1,901
8861,1,1,901
8871,1,1,901
8881,1,1,901
8891,1,1,901
8901,1,1,901
8911,1,1,901
8921,1,1,901
8931,1,1,901
8941,1,1,901
8951,1,1,901
8961,1,1,901
8971,1,1,901
8981,1,1,901
8991,1,1,901
9001,1,1,901
9011,1,1,901
9021,1,1,901
9031,1,1,901
9041,1,1,901
9051,1,1,901
9061,1,1,901
9071,1,1,901
9081,1,1,901
9091,1,1,901
9101,1,1,901
9111,1,1,901
9121,1,1,901
9131,1,1,901
9141,1,1,901
9151,1,1,901
9161,1,1,901
9171,1,1,901
9181,1,1,901
9191,1,1,901
9201,1,1,901
9211,1,1,901
9221,1,1,901
9231,1,1,901
9241,1,1,901
9251,1,1,901
9261,1,1,901
9271,1,1,901
9281,1,1,901
9291,1,1,901
9302,1,1,901
9311,1,1,901
9321,1,1,901
9331,1,1,901
9341,1,1,901
9351,1,1,901
9361,1,1,901
9371,1,1,901
9381,1,1,901
9391,1,1,901
9401,1,1,901
9411,1,1,901
9421,1,1,901
9431,1,1,901
9441,1,1,901
9451,1,1,901
9461,1,1,901
9472,1,1,901
9481,1,1,901
9491,1,1,901
9501,1,1,901
9511,1,1,901
9521,1,1,901
9531,1,1,901
9541,1,1,901
9551,1,1,901
9561,1,1,901
9571,1,1,901
9581,1,1,901
9591,1,1,901
9601,1,1,901
9611,1,1,901
9621,1,1,901
9631,1,1,901
9641,1,1,901
9651,1,1,901
9661,1,1,901
9671,1,1,901
9681,1,1,901
9691,1,1,901
9701,1,1,901
9711,1,1,901
9721,1,1,901
9731,1,1,901
9741,1,1,901
9751,1,1,901
9761,1,1,901
9771,1,1,901
9781,1,1,901
9791,1,1,901
9801,1,1,901
9811,1,1,901
9821,1,1,901
9831,1,1,901
9841,1,1,901
9851,1,1,949
9861,1,1,1002
9871,1,1,1111
9881,1,1,1248
9891,1,1,1392
9901,1,1,1523
9911,1,1,1670
9921,1,1,1817
9931,1,1,1964
9942,1,1,2112
9951,1,1,2244
9961,1,1,2392
9971,1,1,2539
9981,1,1,2687
9991,1,1,2820
10001,1,1,2967
10011,1,1,3114
10021,1,1,3261
10031,1,1,3394
10041,1,1,3542
10051,1,1,3690
10061,1,1,3837
10071,1,1,3969
10081,1,1,4116
10091,1,1,4264
10101,1,1,4411
10112,1,1,4559
10121,1,1,4692
10131,1,1,4839
10141,1,1,4987
10151,1,1,5134
10161,1,1,5267
10171,1,1,5414
10181,1,1,5561
10191,1,1,5708
10201,1,1,5841
10211,1,1,5989
10221,1,1,6135
10231,1,1,6283
10241,1,1,6416
10251,1,1,6564
10261,1,1,6711
10271,1,1,6858
10281,1,1,7006
10291,1,1,7138
10301,1,1,7285
10311,1,1,7433
10321,1,1,7581
10331,1,1,7713
10341,1,1,7860
10351,1,1,8007
10361,1,1,8155
10371,1,1,8288
10381,1,1,8435
10391,1,1,8584
10401,1,1,8731
10411,1,1,8863
10421,1,1,9010
10431,1,1,9157
10441,1,1,9305
10451,1,1,9453
10461,1,1,9586
10471,1,1,9733
10481,1,1,9881
10491,1,1,10028
10501,1,1,10160
10511,1,1,10308
10521,1,1,10456
10531,1,1,10602
10541,1,1,10736
10551,1,1,10883
10561,1,1,11030
10571,1,1,11177
10582,1,1,11325
10591,1,1,11459
10601,1,1,11605
10611,1,1,11753
10621,1,1,11899
10631,1,1,12032
10641,1,1,12180
10651,1,1,12327
10661,1,1,12475
10671,1,1,12607
10681,1,1,12754
10691,1,1,12902
10701,1,1,13049
10711,1,1,13182
10721,1,1,13330
10731,1,1,13477
10741,1,1,13624
10752,1,1,13771
10761,1,1,13905
10771,1,1,14052
10781,1,1,14200
10791,1,1,14348
10801,1,1,14480
10811,1,1,14627
10821,1,1,14773
10831,1,1,14922
10841,1,1,15055
10851,1,1,15202
10861,1,1,15349
10871,1,1,15496
10881,1,1,15629
10891,1,1,15776
10901,1,1,15923
10911,1,1,16071
10921,1,1,16219
10931,1,1,16351
10941,1,1,16499
10951,1,1,16645
10961,1,1,16793
10971,1,1,16926
10981,1,1,17073
10991,1,1,17221
11001,1,1,17368
11011,1,1,17502
11021,1,1,17648
11031,1,1,17796
11041,1,1,17944
11051,1,1,18076
11061,1,1,18223
11071,1,1,18371
11081,1,1,18519
11091,1,1,18666
11101,1,1,18798
11111,1,1,18946
11121,1,1,19094
11131,1,1,19241
11141,1,1,19374
11151,1,1,19520
11161,1,1,19668
11171,1,1,19815
11181,1,1,19947
11191,1,1,20096
11201,1,1,20242
11211,1,1,20390
11222,1,1,20537
11231,1,1,20670
11241,1,1,20817
11251,1,1,20965
11261,1,1,21113
11271,1,1,21245
11281,1,1,21392
11291,1,1,21540
11301,1,1,21687
11311,1,1,21820
11321,1,1,21968
11331,1,1,22115
11341,1,1,22263
11351,1,1,22395
11361,1,1,22543
11371,1,1,22690
11381,1,1,22838
11392,1,1,22986
11401,1,1,23118
11411,1,1,23265
11421,1,1,23412
11431,1,1,23559
11441,1,1,23693
11451,1,1,23840
11461,1,1,23987
11471,1,1,24134
11481,1,1,24267
11491,1,1,24415
11501,1,1,24561
11511,1,1,24709
11521,1,1,24843
11531,1,1,24989
11541,1,1,25136
11551,1,1,25284
11561,1,1,25431
11571,1,1,25564
11581,1,1,25711
11591,1,1,25859
11601,1,1,26006
11611,1,1,26140
11621,1,1,26286
11631,1,1,26434
11641,1,1,26581
11651,1,1,26715
11661,1,1,26861
11671,1,1,27009
11681,1,1,27156
11691,1,1,27290
11701,1,1,27437
11711,1,1,27585
11721,1,1,27732
11731,1,1,27879
11741,1,1,28012
11751,1,1,28159
11761,1,1,28306
11771,1,1,28453
11781,1,1,28586
11791,1,1,28728
11801,1,1,28830
11811,1,1,28880
11821,1,1,28898
11831,1,1,28908
11841,1,1,28914
11851,1,1,28920
11862,1,1,28920
11871,1,1,28946
11881,1,1,29002
11891,1,1,29122
11901,1,1,29263
11911,1,1,29394
11921,1,1,29541
11931,1,1,29689
11941,1,1,29835
11951,1,1,29968
11961,1,1,30115
11971,1,1,30262
11981,1,1,30410
11991,1,1,30543
12001,1,1,30690
12011,1,1,30838
12021,1,1,30985
12032,1,1,31133
12041,1,1,31265
12051,1,1,31410
12061,1,1,31521
12071,1,1,31577
12081,1,1,31595
12091,1,1,31607
12101,1,1,31614
12111,1,1,31619
12121,1,1,31620
12131,1,1,31581
12141,1,1,31522
12151,1,1,31412
12161,1,1,31286
12171,1,1,31143
12181,1,1,30997
12191,1,1,30850
12201,1,1,30703
12211,1,1,30570
12221,1,1,30422
12231,1,1,30274
12241,1,1,30128
12251,1,1,29996
12261,1,1,29848
12271,1,1,29700
12281,1,1,29553
12291,1,1,29419
12301,1,1,29272
12311,1,1,29129
12321,1,1,29021
12331,1,1,28968
12341,1,1,28943
12351,1,1,28930
12361,1,1,28927
12371,1,1,28920
12381,1,1,28920
12391,1,1,28920
12401,1,1,28891
12411,1,1,28864
12421,1,1,28808
12431,1,1,28731
12441,1,1,28647
12451,1,1,28561
12461,1,1,28481
12471,1,1,28393
12481,1,1,28306
12491,1,1,28218
12502,1,1,28129
12511,1,1,28050
12521,1,1,27961
12531,1,1,27872
12541,1,1,27784
12551,1,1,27705
12561,1,1,27616
12571,1,1,27526
12581,1,1,27437
12591,1,1,27358
12601,1,1,27271
12611,1,1,27183
12621,1,1,27095
12631,1,1,27015
12641,1,1,26926
12651,1,1,26838
12661,1,1,26749
12672,1,1,26661
12681,1,1,26581
12691,1,1,26492
12701,1,1,26404
12711,1,1,26316
12721,1,1,26236
12731,1,1,26148
12741,1,1,26059
12751,1,1,25971
12761,1,1,25892
12771,1,1,25802
12781,1,1,25715
12791,1,1,25625
12801,1,1,25546
12811,1,1,25458
12821,1,1,25370
12831,1,1,25282
12841,1,1,25194
12851,1,1,25113
12861,1,1,25024
12871,1,1,24936
12881,1,1,24847
12891,1,1,24768
12901,1,1,24679
12911,1,1,24591
12921,1,1,24501
12931,1,1,24422
12941,1,1,24335
12951,1,1,24247
12961,1,1,24157
12971,1,1,24077
12981,1,1,23990
12991,1,1,23901
13001,1,1,23813
13011,1,1,23724
13021,1,1,23644
13031,1,1,23556
13041,1,1,23468
13051,1,1,23380
13061,1,1,23300
13071,1,1,23211
13081,1,1,23122
13091,1,1,23034
13101,1,1,22954
13111,1,1,22866
13121,1,1,22777
13131,1,1,22689
13142,1,1,22600
13151,1,1,22521
13161,1,1,22433
13171,1,1,22344
13181,1,1,22256
13191,1,1,22176
13201,1,1,22088
13211,1,1,22000
13221,1,1,21912
13231,1,1,21832
13241,1,1,21743
13251,1,1,21654
13261,1,1,21566
13271,1,1,21487
13281,1,1,21398
13291,1,1,21309
13301,1,1,21221
13312,1,1,21133
13321,1,1,21053
13331,1,1,20965
13341,1,1,20877
13351,1,1,20788
13361,1,1,20707
13371,1,1,20620
13381,1,1,20531
13391,1,1,20443
13401,1,1,20364
13411,1,1,20275
13421,1,1,20186
13431,1,1,20098
13441,1,1,20019
13451,1,1,19930
13461,1,1,19841
13471,1,1,19752
13481,1,1,19664
13491,1,1,19585
13501,1,1,19497
13511,1,1,19409
13521,1,1,19320
13531,1,1,19240
13541,1,1,19152
13551,1,1,19063
13561,1,1,18975
13571,1,1,18894
13581,1,1,18806
13591,1,1,18717
13601,1,1,18629
13611,1,1,18550
13621,1,1,18461
13631,1,1,18372
13641,1,1,18284
13651,1,1,18196
13661,1,1,18116
13671,1,1,18028
13681,1,1,17939
13691,1,1,17850
13701,1,1,17771
13711,1,1,17683
13721,1,1,17596
13731,1,1,17508
13741,1,1,17428
13751,1,1,17338
13761,1,1,17250
13771,1,1,17161
13782,1,1,17073
13791,1,1,16993
13801,1,1,16905
13811,1,1,16816
13821,1,1,16728
13831,1,1,16649
13841,1,1,16561
13851,1,1,16472
13861,1,1,16383
13871,1,1,16304
13881,1,1,16215
13891,1,1,16126
13901,1,1,16038
13911,1,1,15959
13921,1,1,15870
13931,1,1,15782
13941,1,1,15694
13952,1,1,15606
13961,1,1,15525
13971,1,1,15437
13981,1,1,15349
13991,1,1,15260
14001,1,1,15181
14011,1,1,15092
14021,1,1,15004
14031,1,1,14916
14041,1,1,14836
14051,1,1,14748
14061,1,1,14659
14071,1,1,14571
14081,1,1,14491
14091,1,1,14402
14101,1,1,14314
14111,1,1,14226
14121,1,1,14137
14131,1,1,14061
14141,1,1,13997
14151,1,1,13962
14161,1,1,13940
14171,1,1,13930
14181,1,1,13927
14191,1,1,13921
14201,1,1,13920
14211,1,1,13920
14221,1,1,13920
14231,1,1,13920
14241,1,1,13920
14251,1,1,13920
14261,1,1,13920
14271,1,1,13920
14281,1,1,13920
14291,1,1,13920
14301,1,1,13920
14311,1,1,13920
14321,1,1,13920
14331,1,1,13920
14341,1,1,13920
14351,1,1,13920
14361,1,1,13920
14371,1,1,13920
14381,1,1,13920
14391,1,1,13920
14401,1,1,13920
14411,1,1,13920
14422,1,1,13920
14431,1,1,13920
14441,1,1,13920
14451,1,1,13920
14461,1,1,13920
14471,1,1,13920
14481,1,1,13920
14491,1,1,13920
14501,1,1,13920
14511,1,1,13920
14521,1,1,13920
14531,1,1,13920
14541,1,1,13920
14551,1,1,13920
14561,1,1,13920
14571,1,1,13920
14581,1,1,13920
14592,1,1,13920
14601,1,1,13920
14611,1,1,13920
14621,1,1,13920
14631,1,1,13920
14641,1,1,13920
14651,1,1,13920
14661,1,1,13920
14671,1,1,13920
14681,1,1,13920
14691,1,1,13920
